[FINETUNE] Epoch 0/29 | Batch 50/7689 | Loss: 1.290744 | LR: 4.34e-08
[FINETUNE] Epoch 0/29 | Batch 1750/7689 | Loss: 1.295005 | LR: 1.52e-06
[FINETUNE] Epoch 0/29 | Batch 1800/7689 | Loss: 1.408454 | LR: 1.56e-06
[FINETUNE] Epoch 0/29 | Batch 1850/7689 | Loss: 1.197064 | LR: 1.60e-06
[FINETUNE] Epoch 0/29 | Batch 1900/7689 | Loss: 1.460399 | LR: 1.65e-06
[FINETUNE] Epoch 0/29 | Batch 1950/7689 | Loss: 1.583737 | LR: 1.69e-06
[FINETUNE] Epoch 0/29 | Batch 2000/7689 | Loss: 1.045539 | LR: 1.73e-06
[FINETUNE] Epoch 0/29 | Batch 2050/7689 | Loss: 1.159276 | LR: 1.78e-06
[FINETUNE] Epoch 0/29 | Batch 2100/7689 | Loss: 1.304584 | LR: 1.82e-06
[FINETUNE] Epoch 0/29 | Batch 2150/7689 | Loss: 1.142172 | LR: 1.86e-06
[FINETUNE] Epoch 0/29 | Batch 2200/7689 | Loss: 0.959514 | LR: 1.91e-06
[FINETUNE] Epoch 0/29 | Batch 2250/7689 | Loss: 1.308366 | LR: 1.95e-06
[FINETUNE] Epoch 0/29 | Batch 2300/7689 | Loss: 1.464599 | LR: 1.99e-06
[FINETUNE] Epoch 0/29 | Batch 2350/7689 | Loss: 1.230703 | LR: 2.04e-06
[FINETUNE] Epoch 0/29 | Batch 2400/7689 | Loss: 1.431223 | LR: 2.08e-06
[FINETUNE] Epoch 0/29 | Batch 2450/7689 | Loss: 0.919973 | LR: 2.12e-06
[FINETUNE] Epoch 0/29 | Batch 2500/7689 | Loss: 0.997869 | LR: 2.17e-06
[FINETUNE] Epoch 0/29 | Batch 2550/7689 | Loss: 1.433269 | LR: 2.21e-06
[FINETUNE] Epoch 0/29 | Batch 2600/7689 | Loss: 1.117509 | LR: 2.25e-06
[FINETUNE] Epoch 0/29 | Batch 2650/7689 | Loss: 1.285689 | LR: 2.30e-06
[FINETUNE] Epoch 0/29 | Batch 2700/7689 | Loss: 1.185041 | LR: 2.34e-06
[FINETUNE] Epoch 0/29 | Batch 2750/7689 | Loss: 1.820652 | LR: 2.38e-06
[FINETUNE] Epoch 0/29 | Batch 2800/7689 | Loss: 1.266217 | LR: 2.43e-06
[FINETUNE] Epoch 0/29 | Batch 2850/7689 | Loss: 1.696568 | LR: 2.47e-06
[FINETUNE] Epoch 0/29 | Batch 2900/7689 | Loss: 1.053023 | LR: 2.51e-06
[FINETUNE] Epoch 0/29 | Batch 2950/7689 | Loss: 1.482556 | LR: 2.56e-06
[FINETUNE] Epoch 0/29 | Batch 3000/7689 | Loss: 1.684113 | LR: 2.60e-06
[FINETUNE] Epoch 0/29 | Batch 3050/7689 | Loss: 1.383490 | LR: 2.64e-06
[FINETUNE] Epoch 0/29 | Batch 3100/7689 | Loss: 0.878762 | LR: 2.69e-06
[FINETUNE] Epoch 0/29 | Batch 3150/7689 | Loss: 1.053684 | LR: 2.73e-06
[FINETUNE] Epoch 0/29 | Batch 3200/7689 | Loss: 1.058081 | LR: 2.77e-06
[FINETUNE] Epoch 0/29 | Batch 3250/7689 | Loss: 1.229898 | LR: 2.82e-06
[FINETUNE] Epoch 0/29 | Batch 3300/7689 | Loss: 0.931530 | LR: 2.86e-06
[FINETUNE] Epoch 0/29 | Batch 3350/7689 | Loss: 1.098409 | LR: 2.90e-06
[FINETUNE] Epoch 0/29 | Batch 3400/7689 | Loss: 1.167361 | LR: 2.95e-06
[FINETUNE] Epoch 0/29 | Batch 3450/7689 | Loss: 1.196420 | LR: 2.99e-06
[FINETUNE] Epoch 0/29 | Batch 3500/7689 | Loss: 1.501496 | LR: 3.03e-06
[FINETUNE] Epoch 0/29 | Batch 3550/7689 | Loss: 1.046247 | LR: 3.08e-06
[FINETUNE] Epoch 0/29 | Batch 3600/7689 | Loss: 1.487134 | LR: 3.12e-06
[FINETUNE] Epoch 0/29 | Batch 3650/7689 | Loss: 1.280589 | LR: 3.16e-06
[FINETUNE] Epoch 0/29 | Batch 3700/7689 | Loss: 1.195371 | LR: 3.21e-06
[FINETUNE] Epoch 0/29 | Batch 3750/7689 | Loss: 1.121555 | LR: 3.25e-06
[FINETUNE] Epoch 0/29 | Batch 3800/7689 | Loss: 1.563190 | LR: 3.29e-06
[FINETUNE] Epoch 0/29 | Batch 3850/7689 | Loss: 1.230042 | LR: 3.34e-06
[FINETUNE] Epoch 0/29 | Batch 3900/7689 | Loss: 1.350602 | LR: 3.38e-06
[FINETUNE] Epoch 0/29 | Batch 3950/7689 | Loss: 1.452814 | LR: 3.42e-06
[FINETUNE] Epoch 0/29 | Batch 4000/7689 | Loss: 1.380035 | LR: 3.47e-06
[FINETUNE] Epoch 0/29 | Batch 4050/7689 | Loss: 1.061011 | LR: 3.51e-06
[FINETUNE] Epoch 0/29 | Batch 4100/7689 | Loss: 0.938977 | LR: 3.55e-06
[FINETUNE] Epoch 0/29 | Batch 4150/7689 | Loss: 1.064629 | LR: 3.60e-06
[FINETUNE] Epoch 0/29 | Batch 4200/7689 | Loss: 1.078381 | LR: 3.64e-06
[FINETUNE] Epoch 0/29 | Batch 4250/7689 | Loss: 1.449299 | LR: 3.68e-06
[FINETUNE] Epoch 0/29 | Batch 4300/7689 | Loss: 1.607322 | LR: 3.73e-06
[FINETUNE] Epoch 0/29 | Batch 4350/7689 | Loss: 1.272919 | LR: 3.77e-06
[FINETUNE] Epoch 0/29 | Batch 4400/7689 | Loss: 0.922136 | LR: 3.81e-06
[FINETUNE] Epoch 0/29 | Batch 4450/7689 | Loss: 1.341566 | LR: 3.86e-06
[FINETUNE] Epoch 0/29 | Batch 4500/7689 | Loss: 1.172510 | LR: 3.90e-06
[FINETUNE] Epoch 0/29 | Batch 4550/7689 | Loss: 1.133235 | LR: 3.95e-06
[FINETUNE] Epoch 0/29 | Batch 4600/7689 | Loss: 1.093065 | LR: 3.99e-06
[FINETUNE] Epoch 0/29 | Batch 4650/7689 | Loss: 1.398556 | LR: 4.03e-06
[FINETUNE] Epoch 0/29 | Batch 4700/7689 | Loss: 1.265966 | LR: 4.08e-06
[FINETUNE] Epoch 0/29 | Batch 4750/7689 | Loss: 1.104526 | LR: 4.12e-06
[FINETUNE] Epoch 0/29 | Batch 4800/7689 | Loss: 1.371144 | LR: 4.16e-06
[FINETUNE] Epoch 0/29 | Batch 4850/7689 | Loss: 1.290999 | LR: 4.21e-06
[FINETUNE] Epoch 0/29 | Batch 4900/7689 | Loss: 1.337640 | LR: 4.25e-06
[FINETUNE] Epoch 0/29 | Batch 4950/7689 | Loss: 1.327187 | LR: 4.29e-06
[FINETUNE] Epoch 0/29 | Batch 5000/7689 | Loss: 1.065137 | LR: 4.34e-06
[FINETUNE] Epoch 0/29 | Batch 5050/7689 | Loss: 1.385908 | LR: 4.38e-06
[FINETUNE] Epoch 0/29 | Batch 5100/7689 | Loss: 1.156939 | LR: 4.42e-06
[FINETUNE] Epoch 0/29 | Batch 5150/7689 | Loss: 1.176818 | LR: 4.47e-06
[FINETUNE] Epoch 0/29 | Batch 5200/7689 | Loss: 1.355803 | LR: 4.51e-06
[FINETUNE] Epoch 0/29 | Batch 5250/7689 | Loss: 1.363091 | LR: 4.55e-06
[FINETUNE] Epoch 0/29 | Batch 5300/7689 | Loss: 1.446274 | LR: 4.60e-06
[FINETUNE] Epoch 0/29 | Batch 5350/7689 | Loss: 0.831472 | LR: 4.64e-06
[FINETUNE] Epoch 0/29 | Batch 5400/7689 | Loss: 1.612492 | LR: 4.68e-06
[FINETUNE] Epoch 0/29 | Batch 5450/7689 | Loss: 1.269942 | LR: 4.73e-06
[FINETUNE] Epoch 0/29 | Batch 5500/7689 | Loss: 1.122497 | LR: 4.77e-06
[FINETUNE] Epoch 0/29 | Batch 5550/7689 | Loss: 1.273514 | LR: 4.81e-06
[FINETUNE] Epoch 0/29 | Batch 5600/7689 | Loss: 1.289747 | LR: 4.86e-06
[FINETUNE] Epoch 0/29 | Batch 5650/7689 | Loss: 1.214142 | LR: 4.90e-06
[FINETUNE] Epoch 0/29 | Batch 5700/7689 | Loss: 1.299549 | LR: 4.94e-06
[FINETUNE] Epoch 0/29 | Batch 5750/7689 | Loss: 1.200814 | LR: 4.99e-06
[FINETUNE] Epoch 0/29 | Batch 5800/7689 | Loss: 1.329636 | LR: 5.03e-06
[FINETUNE] Epoch 0/29 | Batch 5850/7689 | Loss: 1.319266 | LR: 5.07e-06
[FINETUNE] Epoch 0/29 | Batch 5900/7689 | Loss: 0.958661 | LR: 5.12e-06
[FINETUNE] Epoch 0/29 | Batch 5950/7689 | Loss: 0.952851 | LR: 5.16e-06
[FINETUNE] Epoch 0/29 | Batch 6000/7689 | Loss: 1.431753 | LR: 5.20e-06
[FINETUNE] Epoch 0/29 | Batch 6050/7689 | Loss: 1.118187 | LR: 5.25e-06
[FINETUNE] Epoch 0/29 | Batch 6100/7689 | Loss: 1.055269 | LR: 5.29e-06
[FINETUNE] Epoch 0/29 | Batch 6150/7689 | Loss: 0.979015 | LR: 5.33e-06
[FINETUNE] Epoch 0/29 | Batch 6200/7689 | Loss: 1.176286 | LR: 5.38e-06
[FINETUNE] Epoch 0/29 | Batch 6250/7689 | Loss: 1.201192 | LR: 5.42e-06
[FINETUNE] Epoch 0/29 | Batch 6300/7689 | Loss: 1.283788 | LR: 5.46e-06
[FINETUNE] Epoch 0/29 | Batch 6350/7689 | Loss: 1.154930 | LR: 5.51e-06
[FINETUNE] Epoch 0/29 | Batch 6400/7689 | Loss: 1.253763 | LR: 5.55e-06
[FINETUNE] Epoch 0/29 | Batch 6450/7689 | Loss: 1.382442 | LR: 5.59e-06
[FINETUNE] Epoch 0/29 | Batch 6500/7689 | Loss: 1.118680 | LR: 5.64e-06
[FINETUNE] Epoch 0/29 | Batch 6550/7689 | Loss: 1.177043 | LR: 5.68e-06
[FINETUNE] Epoch 0/29 | Batch 6600/7689 | Loss: 1.458559 | LR: 5.72e-06
[FINETUNE] Epoch 0/29 | Batch 6650/7689 | Loss: 1.450086 | LR: 5.77e-06
[FINETUNE] Epoch 0/29 | Batch 6700/7689 | Loss: 1.373684 | LR: 5.81e-06
[FINETUNE] Epoch 0/29 | Batch 6750/7689 | Loss: 1.264781 | LR: 5.85e-06
[FINETUNE] Epoch 0/29 | Batch 6800/7689 | Loss: 1.445828 | LR: 5.90e-06
[FINETUNE] Epoch 0/29 | Batch 6850/7689 | Loss: 1.324653 | LR: 5.94e-06
[FINETUNE] Epoch 0/29 | Batch 6900/7689 | Loss: 1.203066 | LR: 5.98e-06
[FINETUNE] Epoch 0/29 | Batch 6950/7689 | Loss: 1.217871 | LR: 6.03e-06
[FINETUNE] Epoch 0/29 | Batch 7000/7689 | Loss: 1.411334 | LR: 6.07e-06
[FINETUNE] Epoch 0/29 | Batch 7050/7689 | Loss: 1.261877 | LR: 6.11e-06
[FINETUNE] Epoch 0/29 | Batch 7100/7689 | Loss: 1.134391 | LR: 6.16e-06
[FINETUNE] Epoch 0/29 | Batch 7150/7689 | Loss: 1.549788 | LR: 6.20e-06
[FINETUNE] Epoch 0/29 | Batch 7200/7689 | Loss: 1.237035 | LR: 6.24e-06
[FINETUNE] Epoch 0/29 | Batch 7250/7689 | Loss: 1.197048 | LR: 6.29e-06
[FINETUNE] Epoch 0/29 | Batch 7300/7689 | Loss: 1.306805 | LR: 6.33e-06
[FINETUNE] Epoch 0/29 | Batch 7350/7689 | Loss: 1.079404 | LR: 6.37e-06
[FINETUNE] Epoch 0/29 | Batch 7400/7689 | Loss: 1.360659 | LR: 6.42e-06
[FINETUNE] Epoch 0/29 | Batch 7450/7689 | Loss: 1.210349 | LR: 6.46e-06
[FINETUNE] Epoch 0/29 | Batch 7500/7689 | Loss: 1.259447 | LR: 6.50e-06
[FINETUNE] Epoch 0/29 | Batch 7550/7689 | Loss: 0.995139 | LR: 6.55e-06
[FINETUNE] Epoch 0/29 | Batch 7600/7689 | Loss: 1.231448 | LR: 6.59e-06
[FINETUNE] Epoch 0/29 | Batch 7650/7689 | Loss: 1.178909 | LR: 6.63e-06
[FINETUNE] Epoch 1/29 | Batch 50/7689 | Loss: 1.212398 | LR: 6.71e-06
[FINETUNE] Epoch 1/29 | Batch 100/7689 | Loss: 1.480011 | LR: 6.75e-06
[FINETUNE] Epoch 1/29 | Batch 150/7689 | Loss: 1.202253 | LR: 6.80e-06
[FINETUNE] Epoch 1/29 | Batch 200/7689 | Loss: 1.393187 | LR: 6.84e-06
[FINETUNE] Epoch 1/29 | Batch 250/7689 | Loss: 1.025000 | LR: 6.88e-06
[FINETUNE] Epoch 1/29 | Batch 300/7689 | Loss: 1.249032 | LR: 6.93e-06
[FINETUNE] Epoch 1/29 | Batch 350/7689 | Loss: 1.375149 | LR: 6.97e-06
[FINETUNE] Epoch 1/29 | Batch 400/7689 | Loss: 1.167159 | LR: 7.01e-06
[FINETUNE] Epoch 1/29 | Batch 450/7689 | Loss: 1.300579 | LR: 7.06e-06
[FINETUNE] Epoch 1/29 | Batch 500/7689 | Loss: 1.455045 | LR: 7.10e-06
[FINETUNE] Epoch 1/29 | Batch 550/7689 | Loss: 1.231121 | LR: 7.14e-06
[FINETUNE] Epoch 1/29 | Batch 600/7689 | Loss: 1.341379 | LR: 7.19e-06
[FINETUNE] Epoch 1/29 | Batch 650/7689 | Loss: 1.151316 | LR: 7.23e-06
[FINETUNE] Epoch 1/29 | Batch 700/7689 | Loss: 1.151997 | LR: 7.27e-06
[FINETUNE] Epoch 1/29 | Batch 750/7689 | Loss: 1.087449 | LR: 7.32e-06
[FINETUNE] Epoch 1/29 | Batch 800/7689 | Loss: 1.221963 | LR: 7.36e-06
[FINETUNE] Epoch 1/29 | Batch 850/7689 | Loss: 1.316941 | LR: 7.40e-06
[FINETUNE] Epoch 1/29 | Batch 900/7689 | Loss: 1.345642 | LR: 7.45e-06
[FINETUNE] Epoch 1/29 | Batch 950/7689 | Loss: 1.274673 | LR: 7.49e-06
[FINETUNE] Epoch 1/29 | Batch 1000/7689 | Loss: 1.331972 | LR: 7.53e-06
[FINETUNE] Epoch 1/29 | Batch 1050/7689 | Loss: 1.029428 | LR: 7.58e-06
[FINETUNE] Epoch 1/29 | Batch 1100/7689 | Loss: 1.297144 | LR: 7.62e-06
[FINETUNE] Epoch 1/29 | Batch 1150/7689 | Loss: 1.051901 | LR: 7.66e-06
[FINETUNE] Epoch 1/29 | Batch 1200/7689 | Loss: 1.541367 | LR: 7.71e-06
[FINETUNE] Epoch 1/29 | Batch 1250/7689 | Loss: 1.126587 | LR: 7.75e-06
[FINETUNE] Epoch 1/29 | Batch 1300/7689 | Loss: 1.671279 | LR: 7.79e-06
[FINETUNE] Epoch 1/29 | Batch 1350/7689 | Loss: 1.048681 | LR: 7.84e-06
[FINETUNE] Epoch 1/29 | Batch 1400/7689 | Loss: 1.375944 | LR: 7.88e-06
[FINETUNE] Epoch 1/29 | Batch 1450/7689 | Loss: 1.252805 | LR: 7.92e-06
[FINETUNE] Epoch 1/29 | Batch 1500/7689 | Loss: 1.397602 | LR: 7.97e-06
[FINETUNE] Epoch 1/29 | Batch 1550/7689 | Loss: 1.323020 | LR: 8.01e-06
[FINETUNE] Epoch 1/29 | Batch 1600/7689 | Loss: 1.282063 | LR: 8.05e-06
[FINETUNE] Epoch 1/29 | Batch 1650/7689 | Loss: 1.373585 | LR: 8.10e-06
[FINETUNE] Epoch 1/29 | Batch 1700/7689 | Loss: 1.138770 | LR: 8.14e-06
[FINETUNE] Epoch 1/29 | Batch 1750/7689 | Loss: 1.115161 | LR: 8.18e-06
[FINETUNE] Epoch 1/29 | Batch 1800/7689 | Loss: 1.380474 | LR: 8.23e-06
[FINETUNE] Epoch 1/29 | Batch 1850/7689 | Loss: 1.168716 | LR: 8.27e-06
[FINETUNE] Epoch 1/29 | Batch 1900/7689 | Loss: 1.279734 | LR: 8.31e-06
[FINETUNE] Epoch 1/29 | Batch 1950/7689 | Loss: 1.397905 | LR: 8.36e-06
[FINETUNE] Epoch 1/29 | Batch 2000/7689 | Loss: 1.291925 | LR: 8.40e-06
[FINETUNE] Epoch 1/29 | Batch 2050/7689 | Loss: 1.348216 | LR: 8.44e-06
[FINETUNE] Epoch 1/29 | Batch 2100/7689 | Loss: 1.115013 | LR: 8.49e-06
[FINETUNE] Epoch 1/29 | Batch 2150/7689 | Loss: 1.354123 | LR: 8.53e-06
[FINETUNE] Epoch 1/29 | Batch 2200/7689 | Loss: 1.131062 | LR: 8.57e-06
[FINETUNE] Epoch 1/29 | Batch 2250/7689 | Loss: 1.198142 | LR: 8.62e-06
[FINETUNE] Epoch 1/29 | Batch 2300/7689 | Loss: 1.210663 | LR: 8.66e-06
[FINETUNE] Epoch 1/29 | Batch 2350/7689 | Loss: 1.321451 | LR: 8.70e-06
[FINETUNE] Epoch 1/29 | Batch 2400/7689 | Loss: 1.338176 | LR: 8.75e-06
[FINETUNE] Epoch 1/29 | Batch 2450/7689 | Loss: 1.291690 | LR: 8.79e-06
[FINETUNE] Epoch 1/29 | Batch 2500/7689 | Loss: 1.302276 | LR: 8.83e-06
[FINETUNE] Epoch 1/29 | Batch 2550/7689 | Loss: 1.391834 | LR: 8.88e-06
[FINETUNE] Epoch 1/29 | Batch 2600/7689 | Loss: 1.063594 | LR: 8.92e-06
[FINETUNE] Epoch 1/29 | Batch 2650/7689 | Loss: 1.209859 | LR: 8.96e-06
[FINETUNE] Epoch 1/29 | Batch 2700/7689 | Loss: 1.282745 | LR: 9.01e-06
[FINETUNE] Epoch 1/29 | Batch 2750/7689 | Loss: 1.338553 | LR: 9.05e-06
[FINETUNE] Epoch 1/29 | Batch 2800/7689 | Loss: 1.007997 | LR: 9.09e-06
[FINETUNE] Epoch 1/29 | Batch 2850/7689 | Loss: 1.222863 | LR: 9.14e-06
[FINETUNE] Epoch 1/29 | Batch 2900/7689 | Loss: 1.067181 | LR: 9.18e-06
[FINETUNE] Epoch 1/29 | Batch 2950/7689 | Loss: 1.191674 | LR: 9.22e-06
[FINETUNE] Epoch 1/29 | Batch 3000/7689 | Loss: 1.263440 | LR: 9.27e-06
[FINETUNE] Epoch 1/29 | Batch 3050/7689 | Loss: 1.298807 | LR: 9.31e-06
[FINETUNE] Epoch 1/29 | Batch 3100/7689 | Loss: 1.341729 | LR: 9.35e-06
[FINETUNE] Epoch 1/29 | Batch 3150/7689 | Loss: 1.276435 | LR: 9.40e-06
[FINETUNE] Epoch 1/29 | Batch 3200/7689 | Loss: 1.186458 | LR: 9.44e-06
[FINETUNE] Epoch 1/29 | Batch 3250/7689 | Loss: 1.257339 | LR: 9.48e-06
[FINETUNE] Epoch 1/29 | Batch 3300/7689 | Loss: 1.123845 | LR: 9.53e-06
[FINETUNE] Epoch 1/29 | Batch 3350/7689 | Loss: 1.413944 | LR: 9.57e-06
[FINETUNE] Epoch 1/29 | Batch 3400/7689 | Loss: 1.331958 | LR: 9.61e-06
[FINETUNE] Epoch 1/29 | Batch 3450/7689 | Loss: 1.195499 | LR: 9.66e-06
[FINETUNE] Epoch 1/29 | Batch 3500/7689 | Loss: 1.268936 | LR: 9.70e-06
[FINETUNE] Epoch 1/29 | Batch 3550/7689 | Loss: 1.170756 | LR: 9.74e-06
[FINETUNE] Epoch 1/29 | Batch 3600/7689 | Loss: 1.239054 | LR: 9.79e-06
[FINETUNE] Epoch 1/29 | Batch 3650/7689 | Loss: 1.094828 | LR: 9.83e-06
[FINETUNE] Epoch 1/29 | Batch 3700/7689 | Loss: 1.194191 | LR: 9.87e-06
[FINETUNE] Epoch 1/29 | Batch 3750/7689 | Loss: 1.121587 | LR: 9.92e-06
[FINETUNE] Epoch 1/29 | Batch 3800/7689 | Loss: 1.217244 | LR: 9.96e-06
[FINETUNE] Epoch 1/29 | Batch 3850/7689 | Loss: 1.056449 | LR: 1.00e-05
[FINETUNE] Epoch 1/29 | Batch 3900/7689 | Loss: 1.372725 | LR: 1.00e-05
[FINETUNE] Epoch 1/29 | Batch 3950/7689 | Loss: 1.266942 | LR: 1.01e-05
[FINETUNE] Epoch 1/29 | Batch 4000/7689 | Loss: 1.135179 | LR: 1.01e-05
[FINETUNE] Epoch 1/29 | Batch 4050/7689 | Loss: 1.084759 | LR: 1.02e-05
[FINETUNE] Epoch 1/29 | Batch 4100/7689 | Loss: 1.295274 | LR: 1.02e-05
[FINETUNE] Epoch 1/29 | Batch 4150/7689 | Loss: 1.254759 | LR: 1.03e-05
[FINETUNE] Epoch 1/29 | Batch 4200/7689 | Loss: 1.241325 | LR: 1.03e-05
[FINETUNE] Epoch 1/29 | Batch 4250/7689 | Loss: 1.450715 | LR: 1.04e-05
[FINETUNE] Epoch 1/29 | Batch 4300/7689 | Loss: 1.324562 | LR: 1.04e-05
[FINETUNE] Epoch 1/29 | Batch 4350/7689 | Loss: 1.087051 | LR: 1.04e-05
[FINETUNE] Epoch 1/29 | Batch 4400/7689 | Loss: 1.120982 | LR: 1.05e-05
[FINETUNE] Epoch 1/29 | Batch 4450/7689 | Loss: 1.093662 | LR: 1.05e-05
[FINETUNE] Epoch 1/29 | Batch 4500/7689 | Loss: 1.226154 | LR: 1.06e-05
[FINETUNE] Epoch 1/29 | Batch 4550/7689 | Loss: 1.219701 | LR: 1.06e-05
[FINETUNE] Epoch 1/29 | Batch 4600/7689 | Loss: 1.282718 | LR: 1.07e-05
[FINETUNE] Epoch 1/29 | Batch 4650/7689 | Loss: 1.140729 | LR: 1.07e-05
[FINETUNE] Epoch 1/29 | Batch 4700/7689 | Loss: 1.221348 | LR: 1.07e-05
[FINETUNE] Epoch 1/29 | Batch 4750/7689 | Loss: 1.141520 | LR: 1.08e-05
[FINETUNE] Epoch 1/29 | Batch 4800/7689 | Loss: 1.157970 | LR: 1.08e-05
[FINETUNE] Epoch 1/29 | Batch 4850/7689 | Loss: 1.494255 | LR: 1.09e-05
[FINETUNE] Epoch 1/29 | Batch 4900/7689 | Loss: 1.162343 | LR: 1.09e-05
[FINETUNE] Epoch 1/29 | Batch 4950/7689 | Loss: 1.132320 | LR: 1.10e-05
[FINETUNE] Epoch 1/29 | Batch 5000/7689 | Loss: 1.292905 | LR: 1.10e-05
[FINETUNE] Epoch 1/29 | Batch 5050/7689 | Loss: 1.324528 | LR: 1.10e-05
[FINETUNE] Epoch 1/29 | Batch 5100/7689 | Loss: 1.143762 | LR: 1.11e-05
[FINETUNE] Epoch 1/29 | Batch 5150/7689 | Loss: 1.138513 | LR: 1.11e-05
[FINETUNE] Epoch 1/29 | Batch 5200/7689 | Loss: 1.302244 | LR: 1.12e-05
[FINETUNE] Epoch 1/29 | Batch 5250/7689 | Loss: 1.154644 | LR: 1.12e-05
[FINETUNE] Epoch 1/29 | Batch 5300/7689 | Loss: 1.040627 | LR: 1.13e-05
[FINETUNE] Epoch 1/29 | Batch 5350/7689 | Loss: 1.223902 | LR: 1.13e-05
[FINETUNE] Epoch 1/29 | Batch 5400/7689 | Loss: 1.138393 | LR: 1.13e-05
[FINETUNE] Epoch 1/29 | Batch 5450/7689 | Loss: 1.324531 | LR: 1.14e-05
[FINETUNE] Epoch 1/29 | Batch 5500/7689 | Loss: 1.203937 | LR: 1.14e-05
[FINETUNE] Epoch 1/29 | Batch 5550/7689 | Loss: 1.210822 | LR: 1.15e-05
[FINETUNE] Epoch 1/29 | Batch 5600/7689 | Loss: 1.100874 | LR: 1.15e-05
[FINETUNE] Epoch 1/29 | Batch 5650/7689 | Loss: 1.270124 | LR: 1.16e-05
[FINETUNE] Epoch 1/29 | Batch 5700/7689 | Loss: 1.395990 | LR: 1.16e-05
[FINETUNE] Epoch 1/29 | Batch 5750/7689 | Loss: 1.055958 | LR: 1.17e-05
[FINETUNE] Epoch 1/29 | Batch 5800/7689 | Loss: 1.208848 | LR: 1.17e-05
[FINETUNE] Epoch 1/29 | Batch 5850/7689 | Loss: 1.223299 | LR: 1.17e-05
[FINETUNE] Epoch 1/29 | Batch 5900/7689 | Loss: 1.133772 | LR: 1.18e-05
[FINETUNE] Epoch 1/29 | Batch 5950/7689 | Loss: 1.289564 | LR: 1.18e-05
[FINETUNE] Epoch 1/29 | Batch 6000/7689 | Loss: 1.238705 | LR: 1.19e-05
[FINETUNE] Epoch 1/29 | Batch 6050/7689 | Loss: 1.229608 | LR: 1.19e-05
