Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,3561.322596,0.6349442759002251,0.6710784964075456,0.6852161884307861,0.6585661768913269,1.04309766537822e-05
1,3639.425832,0.5256898784162689,0.5958535682728413,0.7969517111778259,0.7870626449584961,2.8000679085066638e-05
2,3640.885762,0.4215298750940243,0.5055019746585145,0.8554327487945557,0.8469966053962708,5.200117620429119e-05
3,3666.006421,0.3636382608986535,0.47421878667371703,0.88353431224823,0.8751372694969177,7.600135815091841e-05
4,3681.183773,0.33073931466613715,0.4606953014019159,0.8986214399337769,0.8904141783714294,9.357019951722804e-05
5,3660.834801,0.30917100959817645,0.42365581378865746,0.9085081815719604,0.8995809555053711,9.999999999624727e-05
6,3650.507848,0.29233228474770345,0.4129123196338725,0.9187235832214355,0.9103564023971558,9.957216481638388e-05
7,3647.18126,0.27775432029965663,0.402187414329039,0.923671305179596,0.9154590964317322,9.829613957456697e-05
8,3640.28417,0.26608475296748,0.38304460739988716,0.9298171401023865,0.9216851592063904,9.619375741646508e-05
9,3646.771315,0.2579787256063992,0.3794900289976532,0.9340181350708008,0.9262099266052246,9.330099068369378e-05
10,3642.477424,0.24866939951794362,0.3594769192835722,0.9375526309013367,0.9302982091903687,8.966733541707724e-05
11,3636.626472,0.2422539645827573,0.37117404893092,0.9406583309173584,0.9337403774261475,8.535496446566683e-05
12,3642.138201,0.23541075769618003,0.3610078312462405,0.9437490701675415,0.9370718002319336,8.043766369205629e-05
13,3653.878181,0.22878889683097076,0.34512004076049924,0.9475871920585632,0.9411063194274902,7.499956947581545e-05
