Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,2166.04714,0.86246468299232,0.38078349324946137,0.21565979719161987,0.940277099609375,1.1666666666666665e-05
1,2162.199699,0.5064681793259086,0.25534058469649895,0.49665558338165283,0.9721801280975342,2.333333333333333e-05
2,7674.024054,0.6138956192503109,0.15470054938896122,0.6843507289886475,0.9793374538421631,2.722323363675769e-05
3,7862.497472,0.5495927101364374,0.15461769321394514,0.7084854245185852,0.980566143989563,3.88990030342436e-06
4,7823.583755,0.5294076007400028,0.15683436480169183,0.7418506145477295,0.981916606426239,7.77980060684872e-06
5,7809.789545,0.5003128428122555,0.15784070481336043,0.7665456533432007,0.9821659326553345,1.166970091027308e-05
6,7735.092382,0.4696154550252578,0.14362553528655136,0.7935177683830261,0.9834020137786865,1.555960121369744e-05
7,7843.800512,0.44505471070173563,0.1307375823608296,0.8126469850540161,0.9826306700706482,1.9449501517121804e-05
8,7847.694783,0.40810382156959746,0.11608870900091232,0.8222229480743408,0.9830248951911926,2.333940182054616e-05
9,7823.53946,0.39234251173303203,0.10782057819905191,0.8268042802810669,0.983265221118927,2.722930212397052e-05
10,7826.463325,0.3666341152803481,0.09702032807346198,0.8452539443969727,0.9828529357910156,3.111920242739488e-05
11,7738.14942,0.3497602142242485,0.09236021710845696,0.8485009670257568,0.9838862419128418,3.4999999927884256e-05
12,8764.388137,0.33545969407453363,0.08478319318270652,0.8562420606613159,0.984538733959198,3.49867706315819e-05
13,7915.820434,0.3217721831245281,0.08257174370309081,0.8657324314117432,0.9863152503967285,3.494722589006983e-05
14,7786.919189,0.30844500129708263,0.07461291213504395,0.8719800114631653,0.9860734343528748,3.4881425213334216e-05
15,8736.092806,0.2959364842385193,0.07189294393132685,0.8658443689346313,0.9763075113296509,3.478946762332371e-05
16,7812.222996,0.28561274182522167,0.06919343056110407,0.8701761364936829,0.9857088327407837,3.467149150493352e-05
17,7820.287895,0.27710311240901625,0.06654733029418905,0.8742114305496216,0.9856374263763428,3.452767439775316e-05
18,7799.549892,0.26976289016640687,0.06370513911048571,0.865757405757904,0.9810960292816162,3.4358232728891075e-05
19,7760.412858,0.25737884024655017,0.06206437007953558,0.8765859603881836,0.9831116795539856,3.416342148727846e-05
20,7802.825528,0.25298688997762997,0.05983160791169715,0.8771641254425049,0.9772394895553589,3.394353383994214e-05
21,7798.781141,0.2418196973174392,0.05935739555547326,0.8839089274406433,0.9806346893310547,3.369890069082417e-05
22,7765.776825,0.23670876340275157,0.05888617227282261,0.8805543780326843,0.9774678945541382,3.342989018281197e-05
23,7788.834077,0.2304567741564302,0.05632385465792254,0.8781967759132385,0.9817764759063721,3.3136907143728464e-05
24,7802.681964,0.22556746858586202,0.05377114298029255,0.8712301254272461,0.9800951480865479,3.28203924771158e-05
25,7881.155398,0.2201642153868902,0.052886564629738377,0.875296413898468,0.9690148830413818,3.2480822498729614e-05
26,7914.562751,0.20940944500988154,0.052311963362185694,0.8902944326400757,0.9808655977249146,3.2118708219742285e-05
27,7913.706555,0.210746951450633,0.05153424803073933,0.8824319243431091,0.9678939580917358,3.1734594577733705e-05
