[FINETUNE] Epoch 0/29 | Batch 100/3845 | Loss: 2.293844 | LR: 3.03e-07
[FINETUNE] Epoch 1/29 | Batch 3600/3845 | Loss: 0.559600 | LR: 2.26e-05
[FINETUNE] Epoch 1/29 | Batch 3700/3845 | Loss: 0.589536 | LR: 2.29e-05
[FINETUNE] Epoch 1/29 | Batch 3800/3845 | Loss: 0.941134 | LR: 2.32e-05
[FINETUNE] Epoch 2/29 | Batch 100/1282 | Loss: 0.654912 | LR: 2.36e-05
[FINETUNE] Epoch 2/29 | Batch 200/1282 | Loss: 0.658244 | LR: 2.39e-05
[FINETUNE] Epoch 2/29 | Batch 300/1282 | Loss: 0.596930 | LR: 2.42e-05
[FINETUNE] Epoch 2/29 | Batch 400/1282 | Loss: 0.576887 | LR: 2.45e-05
[FINETUNE] Epoch 2/29 | Batch 500/1282 | Loss: 0.653298 | LR: 2.49e-05
[FINETUNE] Epoch 2/29 | Batch 600/1282 | Loss: 0.656098 | LR: 2.52e-05
[FINETUNE] Epoch 2/29 | Batch 700/1282 | Loss: 0.519734 | LR: 2.55e-05
[FINETUNE] Epoch 2/29 | Batch 800/1282 | Loss: 0.615625 | LR: 2.58e-05
[FINETUNE] Epoch 2/29 | Batch 900/1282 | Loss: 0.618415 | LR: 2.61e-05
[FINETUNE] Epoch 2/29 | Batch 1000/1282 | Loss: 0.658913 | LR: 2.64e-05
[FINETUNE] Epoch 2/29 | Batch 1100/1282 | Loss: 0.504480 | LR: 2.67e-05
[FINETUNE] Epoch 2/29 | Batch 1200/1282 | Loss: 0.584425 | LR: 2.70e-05
[FINETUNE] Epoch 3/29 | Batch 100/1282 | Loss: 0.622953 | LR: 3.03e-07
[FINETUNE] Epoch 3/29 | Batch 200/1282 | Loss: 0.488959 | LR: 6.07e-07
[FINETUNE] Epoch 3/29 | Batch 300/1282 | Loss: 0.494034 | LR: 9.10e-07
[FINETUNE] Epoch 3/29 | Batch 400/1282 | Loss: 0.557242 | LR: 1.21e-06
[FINETUNE] Epoch 3/29 | Batch 500/1282 | Loss: 0.546175 | LR: 1.52e-06
[FINETUNE] Epoch 3/29 | Batch 600/1282 | Loss: 0.593654 | LR: 1.82e-06
[FINETUNE] Epoch 3/29 | Batch 700/1282 | Loss: 0.612950 | LR: 2.12e-06
[FINETUNE] Epoch 3/29 | Batch 800/1282 | Loss: 0.734791 | LR: 2.43e-06
[FINETUNE] Epoch 3/29 | Batch 900/1282 | Loss: 0.626599 | LR: 2.73e-06
[FINETUNE] Epoch 3/29 | Batch 1000/1282 | Loss: 0.497490 | LR: 3.03e-06
[FINETUNE] Epoch 3/29 | Batch 1100/1282 | Loss: 0.543190 | LR: 3.34e-06
[FINETUNE] Epoch 3/29 | Batch 1200/1282 | Loss: 0.555784 | LR: 3.64e-06
[FINETUNE] Epoch 4/29 | Batch 100/1282 | Loss: 0.615690 | LR: 4.19e-06
[FINETUNE] Epoch 4/29 | Batch 200/1282 | Loss: 0.526011 | LR: 4.50e-06
[FINETUNE] Epoch 4/29 | Batch 300/1282 | Loss: 0.421069 | LR: 4.80e-06
[FINETUNE] Epoch 4/29 | Batch 400/1282 | Loss: 0.405448 | LR: 5.10e-06
[FINETUNE] Epoch 4/29 | Batch 500/1282 | Loss: 0.464198 | LR: 5.41e-06
[FINETUNE] Epoch 4/29 | Batch 600/1282 | Loss: 0.410819 | LR: 5.71e-06
[FINETUNE] Epoch 4/29 | Batch 700/1282 | Loss: 0.517045 | LR: 6.01e-06
[FINETUNE] Epoch 4/29 | Batch 800/1282 | Loss: 0.562460 | LR: 6.32e-06
[FINETUNE] Epoch 4/29 | Batch 900/1282 | Loss: 0.607936 | LR: 6.62e-06
[FINETUNE] Epoch 4/29 | Batch 1000/1282 | Loss: 0.406354 | LR: 6.92e-06
[FINETUNE] Epoch 4/29 | Batch 1100/1282 | Loss: 0.541682 | LR: 7.23e-06
[FINETUNE] Epoch 4/29 | Batch 1200/1282 | Loss: 0.481697 | LR: 7.53e-06
[FINETUNE] Epoch 5/29 | Batch 100/1282 | Loss: 0.480053 | LR: 8.08e-06
[FINETUNE] Epoch 5/29 | Batch 200/1282 | Loss: 0.543087 | LR: 8.39e-06
[FINETUNE] Epoch 5/29 | Batch 300/1282 | Loss: 0.491619 | LR: 8.69e-06
[FINETUNE] Epoch 5/29 | Batch 400/1282 | Loss: 0.472037 | LR: 8.99e-06
[FINETUNE] Epoch 5/29 | Batch 500/1282 | Loss: 0.568259 | LR: 9.30e-06
[FINETUNE] Epoch 5/29 | Batch 600/1282 | Loss: 0.482097 | LR: 9.60e-06
[FINETUNE] Epoch 5/29 | Batch 700/1282 | Loss: 0.516824 | LR: 9.90e-06
[FINETUNE] Epoch 5/29 | Batch 800/1282 | Loss: 0.432369 | LR: 1.02e-05
[FINETUNE] Epoch 5/29 | Batch 900/1282 | Loss: 0.427125 | LR: 1.05e-05
[FINETUNE] Epoch 5/29 | Batch 1000/1282 | Loss: 0.509931 | LR: 1.08e-05
[FINETUNE] Epoch 5/29 | Batch 1100/1282 | Loss: 0.557340 | LR: 1.11e-05
[FINETUNE] Epoch 5/29 | Batch 1200/1282 | Loss: 0.493344 | LR: 1.14e-05
[FINETUNE] Epoch 6/29 | Batch 100/1282 | Loss: 0.403764 | LR: 1.20e-05
[FINETUNE] Epoch 6/29 | Batch 200/1282 | Loss: 0.341153 | LR: 1.23e-05
[FINETUNE] Epoch 6/29 | Batch 300/1282 | Loss: 0.622592 | LR: 1.26e-05
[FINETUNE] Epoch 6/29 | Batch 400/1282 | Loss: 0.427749 | LR: 1.29e-05
[FINETUNE] Epoch 6/29 | Batch 500/1282 | Loss: 0.497532 | LR: 1.32e-05
[FINETUNE] Epoch 6/29 | Batch 600/1282 | Loss: 0.296932 | LR: 1.35e-05
[FINETUNE] Epoch 6/29 | Batch 700/1282 | Loss: 0.385806 | LR: 1.38e-05
[FINETUNE] Epoch 6/29 | Batch 800/1282 | Loss: 0.421613 | LR: 1.41e-05
[FINETUNE] Epoch 6/29 | Batch 900/1282 | Loss: 0.461404 | LR: 1.44e-05
[FINETUNE] Epoch 6/29 | Batch 1000/1282 | Loss: 0.357496 | LR: 1.47e-05
[FINETUNE] Epoch 6/29 | Batch 1100/1282 | Loss: 0.606109 | LR: 1.50e-05
[FINETUNE] Epoch 6/29 | Batch 1200/1282 | Loss: 0.417288 | LR: 1.53e-05
[FINETUNE] Epoch 7/29 | Batch 100/1282 | Loss: 0.445406 | LR: 1.59e-05
[FINETUNE] Epoch 7/29 | Batch 200/1282 | Loss: 0.563065 | LR: 1.62e-05
[FINETUNE] Epoch 7/29 | Batch 300/1282 | Loss: 0.391556 | LR: 1.65e-05
[FINETUNE] Epoch 7/29 | Batch 400/1282 | Loss: 0.608904 | LR: 1.68e-05
[FINETUNE] Epoch 7/29 | Batch 500/1282 | Loss: 0.469725 | LR: 1.71e-05
[FINETUNE] Epoch 7/29 | Batch 600/1282 | Loss: 0.418965 | LR: 1.74e-05
[FINETUNE] Epoch 7/29 | Batch 700/1282 | Loss: 0.497124 | LR: 1.77e-05
[FINETUNE] Epoch 7/29 | Batch 800/1282 | Loss: 0.494707 | LR: 1.80e-05
[FINETUNE] Epoch 7/29 | Batch 900/1282 | Loss: 0.532247 | LR: 1.83e-05
[FINETUNE] Epoch 7/29 | Batch 1000/1282 | Loss: 0.387831 | LR: 1.86e-05
[FINETUNE] Epoch 7/29 | Batch 1100/1282 | Loss: 0.406094 | LR: 1.89e-05
[FINETUNE] Epoch 7/29 | Batch 1200/1282 | Loss: 0.344966 | LR: 1.92e-05
[FINETUNE] Epoch 8/29 | Batch 100/1282 | Loss: 0.495280 | LR: 1.98e-05
[FINETUNE] Epoch 8/29 | Batch 200/1282 | Loss: 0.430774 | LR: 2.01e-05
[FINETUNE] Epoch 8/29 | Batch 300/1282 | Loss: 0.334301 | LR: 2.04e-05
[FINETUNE] Epoch 8/29 | Batch 400/1282 | Loss: 0.599313 | LR: 2.07e-05
[FINETUNE] Epoch 8/29 | Batch 500/1282 | Loss: 0.333149 | LR: 2.10e-05
[FINETUNE] Epoch 8/29 | Batch 600/1282 | Loss: 0.399672 | LR: 2.13e-05
[FINETUNE] Epoch 8/29 | Batch 700/1282 | Loss: 0.323277 | LR: 2.16e-05
[FINETUNE] Epoch 8/29 | Batch 800/1282 | Loss: 0.361487 | LR: 2.19e-05
[FINETUNE] Epoch 8/29 | Batch 900/1282 | Loss: 0.396136 | LR: 2.22e-05
[FINETUNE] Epoch 8/29 | Batch 1000/1282 | Loss: 0.411263 | LR: 2.25e-05
[FINETUNE] Epoch 8/29 | Batch 1100/1282 | Loss: 0.476552 | LR: 2.28e-05
[FINETUNE] Epoch 8/29 | Batch 1200/1282 | Loss: 0.369773 | LR: 2.31e-05
[FINETUNE] Epoch 9/29 | Batch 100/1282 | Loss: 0.410650 | LR: 2.36e-05
[FINETUNE] Epoch 9/29 | Batch 200/1282 | Loss: 0.445170 | LR: 2.39e-05
[FINETUNE] Epoch 9/29 | Batch 300/1282 | Loss: 0.327496 | LR: 2.42e-05
[FINETUNE] Epoch 9/29 | Batch 400/1282 | Loss: 0.606676 | LR: 2.46e-05
[FINETUNE] Epoch 9/29 | Batch 500/1282 | Loss: 0.414649 | LR: 2.49e-05
[FINETUNE] Epoch 9/29 | Batch 600/1282 | Loss: 0.440666 | LR: 2.52e-05
[FINETUNE] Epoch 9/29 | Batch 700/1282 | Loss: 0.329529 | LR: 2.55e-05
[FINETUNE] Epoch 9/29 | Batch 800/1282 | Loss: 0.418485 | LR: 2.58e-05
[FINETUNE] Epoch 9/29 | Batch 900/1282 | Loss: 0.513449 | LR: 2.61e-05
[FINETUNE] Epoch 9/29 | Batch 1000/1282 | Loss: 0.598061 | LR: 2.64e-05
[FINETUNE] Epoch 9/29 | Batch 1100/1282 | Loss: 0.501437 | LR: 2.67e-05
[FINETUNE] Epoch 9/29 | Batch 1200/1282 | Loss: 0.421069 | LR: 2.70e-05
[FINETUNE] Epoch 10/29 | Batch 100/1282 | Loss: 0.560031 | LR: 2.75e-05
[FINETUNE] Epoch 10/29 | Batch 200/1282 | Loss: 0.397776 | LR: 2.78e-05
[FINETUNE] Epoch 10/29 | Batch 300/1282 | Loss: 0.435959 | LR: 2.81e-05
[FINETUNE] Epoch 10/29 | Batch 400/1282 | Loss: 0.221138 | LR: 2.84e-05
[FINETUNE] Epoch 10/29 | Batch 500/1282 | Loss: 0.532768 | LR: 2.87e-05
[FINETUNE] Epoch 10/29 | Batch 600/1282 | Loss: 0.528488 | LR: 2.90e-05
[FINETUNE] Epoch 10/29 | Batch 700/1282 | Loss: 0.475190 | LR: 2.94e-05
[FINETUNE] Epoch 10/29 | Batch 800/1282 | Loss: 0.302362 | LR: 2.97e-05
[FINETUNE] Epoch 10/29 | Batch 900/1282 | Loss: 0.454785 | LR: 3.00e-05
[FINETUNE] Epoch 10/29 | Batch 1000/1282 | Loss: 0.372805 | LR: 3.03e-05
[FINETUNE] Epoch 10/29 | Batch 1100/1282 | Loss: 0.255604 | LR: 3.06e-05
[FINETUNE] Epoch 10/29 | Batch 1200/1282 | Loss: 0.390903 | LR: 3.09e-05
[FINETUNE] Epoch 11/29 | Batch 100/1282 | Loss: 0.437563 | LR: 3.14e-05
[FINETUNE] Epoch 11/29 | Batch 200/1282 | Loss: 0.219815 | LR: 3.17e-05
[FINETUNE] Epoch 11/29 | Batch 300/1282 | Loss: 0.322459 | LR: 3.20e-05
[FINETUNE] Epoch 11/29 | Batch 400/1282 | Loss: 0.356307 | LR: 3.23e-05
[FINETUNE] Epoch 11/29 | Batch 500/1282 | Loss: 0.255113 | LR: 3.26e-05
[FINETUNE] Epoch 11/29 | Batch 600/1282 | Loss: 0.295912 | LR: 3.29e-05
[FINETUNE] Epoch 11/29 | Batch 700/1282 | Loss: 0.316651 | LR: 3.32e-05
[FINETUNE] Epoch 11/29 | Batch 800/1282 | Loss: 0.506725 | LR: 3.35e-05
[FINETUNE] Epoch 11/29 | Batch 900/1282 | Loss: 0.252254 | LR: 3.39e-05
[FINETUNE] Epoch 11/29 | Batch 1000/1282 | Loss: 0.439938 | LR: 3.42e-05
[FINETUNE] Epoch 11/29 | Batch 1100/1282 | Loss: 0.250122 | LR: 3.45e-05
[FINETUNE] Epoch 11/29 | Batch 1200/1282 | Loss: 0.485765 | LR: 3.48e-05
[FINETUNE] Epoch 12/29 | Batch 100/1282 | Loss: 0.473038 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 200/1282 | Loss: 0.301953 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 300/1282 | Loss: 0.467823 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 400/1282 | Loss: 0.196144 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 500/1282 | Loss: 0.393738 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 600/1282 | Loss: 0.227181 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 700/1282 | Loss: 0.379487 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 800/1282 | Loss: 0.228033 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 900/1282 | Loss: 0.402583 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 1000/1282 | Loss: 0.656380 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 1100/1282 | Loss: 0.423310 | LR: 3.50e-05
[FINETUNE] Epoch 12/29 | Batch 1200/1282 | Loss: 0.487501 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 100/1282 | Loss: 0.320577 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 200/1282 | Loss: 0.613597 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 300/1282 | Loss: 0.244716 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 400/1282 | Loss: 0.628228 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 500/1282 | Loss: 0.170421 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 600/1282 | Loss: 0.376199 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 700/1282 | Loss: 0.327914 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 800/1282 | Loss: 0.193589 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 900/1282 | Loss: 0.248791 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 1000/1282 | Loss: 0.232543 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 1100/1282 | Loss: 0.392769 | LR: 3.50e-05
[FINETUNE] Epoch 13/29 | Batch 1200/1282 | Loss: 0.253099 | LR: 3.50e-05
[FINETUNE] Epoch 14/29 | Batch 100/1282 | Loss: 0.387554 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 200/1282 | Loss: 0.268111 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 300/1282 | Loss: 0.342361 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 400/1282 | Loss: 0.296657 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 500/1282 | Loss: 0.267706 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 600/1282 | Loss: 0.288529 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 700/1282 | Loss: 0.367149 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 800/1282 | Loss: 0.412803 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 900/1282 | Loss: 0.324384 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 1000/1282 | Loss: 0.335227 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 1100/1282 | Loss: 0.504123 | LR: 3.49e-05
[FINETUNE] Epoch 14/29 | Batch 1200/1282 | Loss: 0.347314 | LR: 3.49e-05
[FINETUNE] Epoch 15/29 | Batch 100/1282 | Loss: 0.230679 | LR: 3.49e-05
[FINETUNE] Epoch 15/29 | Batch 200/1282 | Loss: 0.205070 | LR: 3.49e-05
[FINETUNE] Epoch 15/29 | Batch 300/1282 | Loss: 0.441087 | LR: 3.49e-05
[FINETUNE] Epoch 15/29 | Batch 400/1282 | Loss: 0.339374 | LR: 3.49e-05
[FINETUNE] Epoch 15/29 | Batch 500/1282 | Loss: 0.324506 | LR: 3.48e-05
[FINETUNE] Epoch 15/29 | Batch 600/1282 | Loss: 0.382985 | LR: 3.48e-05
[FINETUNE] Epoch 15/29 | Batch 700/1282 | Loss: 0.322893 | LR: 3.48e-05
[FINETUNE] Epoch 15/29 | Batch 800/1282 | Loss: 0.233610 | LR: 3.48e-05
[FINETUNE] Epoch 15/29 | Batch 900/1282 | Loss: 0.242162 | LR: 3.48e-05
[FINETUNE] Epoch 15/29 | Batch 1000/1282 | Loss: 0.256375 | LR: 3.48e-05
[FINETUNE] Epoch 15/29 | Batch 1100/1282 | Loss: 0.477414 | LR: 3.48e-05
[FINETUNE] Epoch 15/29 | Batch 1200/1282 | Loss: 0.252320 | LR: 3.48e-05
