split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test_balanced,0.7500669956207275,0.0900372713804245,0.8005797863006592,0.5944026708602905,0.805947482585907,0.07385685294866562,0.5944026708602905,0.13138820230960846,0.1561761200428009
