Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,4522.407247,0.6027510649688858,0.6585859803142741,0.7038601636886597,0.6876310706138611,3.826933417976274e-06
1,4365.561862,0.5228336185596267,0.6263586190676469,0.7725098133087158,0.7618606090545654,9.029593195761877e-06
2,4349.597837,0.4412946639919339,0.5345802678589664,0.8362056612968445,0.8284121155738831,1.6815903249157023e-05
3,4381.959939,0.36257338001822004,0.4891509614223187,0.878691554069519,0.8737983107566833,2.600044107488904e-05
4,4391.0145,0.3073981633603026,0.43715471285004553,0.9047924876213074,0.9006020426750183,3.51849117494165e-05
5,4372.861936,0.27286162404346975,0.3890217382225233,0.9214882850646973,0.9176093339920044,4.29710305725963e-05
6,4388.707365,0.25106077392012693,0.3738971051042764,0.9306275844573975,0.9254918694496155,4.8173404154895004e-05
7,4407.895067,0.2339305117344871,0.36578852733241274,0.9378288984298706,0.9334063529968262,4.9999999998944545e-05
8,4419.940617,0.22081542932067535,0.34657453023235946,0.9418593049049377,0.9374779462814331,4.9879596130500345e-05
9,4639.315277,0.21031519186566888,0.35422257067256996,0.9476544857025146,0.9433571100234985,4.9519589113803385e-05
10,4851.63204,0.20092159097973092,0.3447793028090177,0.9476588368415833,0.9433333873748779,4.892344601322431e-05
11,4826.091105,0.19394951077538655,0.33097796174066657,0.9524978399276733,0.9485114812850952,4.809690801270667e-05
12,4856.11273,0.18748537822023664,0.33483065836188713,0.9530573487281799,0.9493048787117004,4.704793512502708e-05
13,4834.618746,0.18069089769657026,0.32862299132826756,0.9551526308059692,0.9514509439468384,4.5786629532520804e-05
14,4824.087026,0.17572866260443332,0.31773362758160434,0.9577093124389648,0.9539710879325867,4.432513829754345e-05
15,4836.096569,0.17012630635733011,0.31059979312921004,0.9577297568321228,0.9541666507720947,4.267753637962022e-05
16,4610.918394,0.16562381524389358,0.3099015110417765,0.9592981338500977,0.9557565450668335,4.085969108589155e-05
17,4457.285386,0.16164523792485885,0.31483133747549313,0.9593575596809387,0.9559482336044312,3.8889109260271376e-05
18,4453.627484,0.157718071133754,0.3171404548501974,0.9596552848815918,0.9564329385757446,3.6784768682970004e-05
19,4445.174682,0.1535597245412199,0.3149711971642296,0.9607925415039062,0.9578866362571716,3.456693530409642e-05
20,4452.459692,0.14891275366936826,0.31133806314603,0.9606530070304871,0.9575389623641968,3.225696807148024e-05
21,4458.946248,0.14598863518739155,0.29778866794648085,0.962125301361084,0.9589664936065674,2.9877113232328088e-05
22,4444.571337,0.1419301682499836,0.3037035677503768,0.9622119069099426,0.9597057104110718,2.7450290089702e-05
23,4448.678838,0.13904032675187283,0.30688832895191587,0.9617598652839661,0.9593982696533203,2.4999870277101918e-05
24,4444.65934,0.13612158264481375,0.2939656807393965,0.9637470841407776,0.9610553979873657,2.2549452676858933e-05
25,4443.303853,0.13212128375860532,0.3014684064899456,0.9625680446624756,0.9600628614425659,2.012263614999789e-05
26,4446.628813,0.12965347945579625,0.30491230125306407,0.9623228311538696,0.9600296020507812,1.7742792266305333e-05
27,4444.784026,0.12570632892735414,0.2968997678200748,0.9630005359649658,0.9606428146362305,1.5432840223336207e-05
28,4445.936316,0.12352711128284342,0.30327190446021546,0.9630050659179688,0.9608786106109619,1.3215026122012554e-05
29,4447.5111,0.12039770867602495,0.30301063403866485,0.9624639749526978,0.9604802131652832,1.111070872451062e-05
