split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test,0.4526465501561071,0.025186589192861625,0.9127745505427408,0.06578947368421052,0.9348284788236062,0.025611838360842343,0.06578947368421052,0.0368701351904957,0.00039368891741144884
