[FINETUNE] Epoch 0/29 | Batch 50/3993 | Loss: 3.883140 | LR: 1.46e-07
[FINETUNE] Epoch 0/29 | Batch 2500/3993 | Loss: 0.414471 | LR: 7.30e-06
[FINETUNE] Epoch 0/29 | Batch 2550/3993 | Loss: 0.575051 | LR: 7.45e-06
[FINETUNE] Epoch 0/29 | Batch 2600/3993 | Loss: 0.212493 | LR: 7.60e-06
[FINETUNE] Epoch 0/29 | Batch 2650/3993 | Loss: 0.278445 | LR: 7.74e-06
[FINETUNE] Epoch 0/29 | Batch 2700/3993 | Loss: 0.461734 | LR: 7.89e-06
[FINETUNE] Epoch 0/29 | Batch 2750/3993 | Loss: 0.439406 | LR: 8.03e-06
[FINETUNE] Epoch 0/29 | Batch 2800/3993 | Loss: 0.337943 | LR: 8.18e-06
[FINETUNE] Epoch 0/29 | Batch 2850/3993 | Loss: 0.339006 | LR: 8.33e-06
[FINETUNE] Epoch 0/29 | Batch 2900/3993 | Loss: 0.365592 | LR: 8.47e-06
[FINETUNE] Epoch 0/29 | Batch 2950/3993 | Loss: 0.222440 | LR: 8.62e-06
[FINETUNE] Epoch 0/29 | Batch 3000/3993 | Loss: 0.215276 | LR: 8.77e-06
[FINETUNE] Epoch 0/29 | Batch 3050/3993 | Loss: 0.403021 | LR: 8.91e-06
[FINETUNE] Epoch 0/29 | Batch 3100/3993 | Loss: 0.719401 | LR: 9.06e-06
[FINETUNE] Epoch 0/29 | Batch 3150/3993 | Loss: 0.452404 | LR: 9.20e-06
[FINETUNE] Epoch 0/29 | Batch 3200/3993 | Loss: 0.294427 | LR: 9.35e-06
[FINETUNE] Epoch 0/29 | Batch 3250/3993 | Loss: 0.204380 | LR: 9.50e-06
[FINETUNE] Epoch 0/29 | Batch 3300/3993 | Loss: 0.303107 | LR: 9.64e-06
[FINETUNE] Epoch 0/29 | Batch 3350/3993 | Loss: 0.362294 | LR: 9.79e-06
[FINETUNE] Epoch 0/29 | Batch 3400/3993 | Loss: 0.367516 | LR: 9.93e-06
[FINETUNE] Epoch 0/29 | Batch 3450/3993 | Loss: 0.346123 | LR: 1.01e-05
[FINETUNE] Epoch 0/29 | Batch 3500/3993 | Loss: 0.427180 | LR: 1.02e-05
[FINETUNE] Epoch 0/29 | Batch 3550/3993 | Loss: 0.245768 | LR: 1.04e-05
[FINETUNE] Epoch 0/29 | Batch 3600/3993 | Loss: 0.481470 | LR: 1.05e-05
[FINETUNE] Epoch 0/29 | Batch 3650/3993 | Loss: 0.252005 | LR: 1.07e-05
[FINETUNE] Epoch 0/29 | Batch 3700/3993 | Loss: 0.284418 | LR: 1.08e-05
[FINETUNE] Epoch 0/29 | Batch 3750/3993 | Loss: 0.241832 | LR: 1.10e-05
[FINETUNE] Epoch 0/29 | Batch 3800/3993 | Loss: 0.152823 | LR: 1.11e-05
[FINETUNE] Epoch 0/29 | Batch 3850/3993 | Loss: 0.164003 | LR: 1.12e-05
[FINETUNE] Epoch 0/29 | Batch 3900/3993 | Loss: 0.568212 | LR: 1.14e-05
[FINETUNE] Epoch 0/29 | Batch 3950/3993 | Loss: 0.345150 | LR: 1.15e-05
[FINETUNE] Epoch 1/29 | Batch 50/3993 | Loss: 0.180791 | LR: 1.18e-05
[FINETUNE] Epoch 1/29 | Batch 100/3993 | Loss: 0.132466 | LR: 1.20e-05
[FINETUNE] Epoch 1/29 | Batch 150/3993 | Loss: 0.442218 | LR: 1.21e-05
[FINETUNE] Epoch 1/29 | Batch 200/3993 | Loss: 0.219052 | LR: 1.23e-05
[FINETUNE] Epoch 1/29 | Batch 250/3993 | Loss: 0.321375 | LR: 1.24e-05
[FINETUNE] Epoch 1/29 | Batch 300/3993 | Loss: 0.207328 | LR: 1.25e-05
[FINETUNE] Epoch 1/29 | Batch 350/3993 | Loss: 0.208574 | LR: 1.27e-05
[FINETUNE] Epoch 1/29 | Batch 400/3993 | Loss: 0.200191 | LR: 1.28e-05
[FINETUNE] Epoch 1/29 | Batch 450/3993 | Loss: 0.198329 | LR: 1.30e-05
[FINETUNE] Epoch 1/29 | Batch 500/3993 | Loss: 0.320023 | LR: 1.31e-05
[FINETUNE] Epoch 1/29 | Batch 550/3993 | Loss: 0.373784 | LR: 1.33e-05
[FINETUNE] Epoch 1/29 | Batch 600/3993 | Loss: 0.170358 | LR: 1.34e-05
[FINETUNE] Epoch 1/29 | Batch 650/3993 | Loss: 0.236987 | LR: 1.36e-05
[FINETUNE] Epoch 1/29 | Batch 700/3993 | Loss: 0.158584 | LR: 1.37e-05
[FINETUNE] Epoch 1/29 | Batch 750/3993 | Loss: 0.248480 | LR: 1.39e-05
[FINETUNE] Epoch 1/29 | Batch 800/3993 | Loss: 0.288682 | LR: 1.40e-05
[FINETUNE] Epoch 1/29 | Batch 850/3993 | Loss: 0.174546 | LR: 1.42e-05
[FINETUNE] Epoch 1/29 | Batch 900/3993 | Loss: 0.348647 | LR: 1.43e-05
[FINETUNE] Epoch 1/29 | Batch 950/3993 | Loss: 0.304449 | LR: 1.44e-05
[FINETUNE] Epoch 1/29 | Batch 1000/3993 | Loss: 0.297546 | LR: 1.46e-05
[FINETUNE] Epoch 1/29 | Batch 1050/3993 | Loss: 0.484405 | LR: 1.47e-05
[FINETUNE] Epoch 1/29 | Batch 1100/3993 | Loss: 0.232415 | LR: 1.49e-05
[FINETUNE] Epoch 1/29 | Batch 1150/3993 | Loss: 0.312565 | LR: 1.50e-05
[FINETUNE] Epoch 1/29 | Batch 1200/3993 | Loss: 0.350897 | LR: 1.52e-05
[FINETUNE] Epoch 1/29 | Batch 1250/3993 | Loss: 0.277717 | LR: 1.53e-05
[FINETUNE] Epoch 1/29 | Batch 1300/3993 | Loss: 0.385880 | LR: 1.55e-05
[FINETUNE] Epoch 1/29 | Batch 1350/3993 | Loss: 0.361285 | LR: 1.56e-05
[FINETUNE] Epoch 1/29 | Batch 1400/3993 | Loss: 0.291435 | LR: 1.58e-05
[FINETUNE] Epoch 1/29 | Batch 1450/3993 | Loss: 0.565975 | LR: 1.59e-05
[FINETUNE] Epoch 1/29 | Batch 1500/3993 | Loss: 0.408501 | LR: 1.60e-05
[FINETUNE] Epoch 1/29 | Batch 1550/3993 | Loss: 0.344990 | LR: 1.62e-05
[FINETUNE] Epoch 1/29 | Batch 1600/3993 | Loss: 0.279221 | LR: 1.63e-05
[FINETUNE] Epoch 1/29 | Batch 1650/3993 | Loss: 0.312755 | LR: 1.65e-05
[FINETUNE] Epoch 1/29 | Batch 1700/3993 | Loss: 0.177404 | LR: 1.66e-05
[FINETUNE] Epoch 1/29 | Batch 1750/3993 | Loss: 0.262705 | LR: 1.68e-05
[FINETUNE] Epoch 1/29 | Batch 1800/3993 | Loss: 0.433831 | LR: 1.69e-05
[FINETUNE] Epoch 1/29 | Batch 1850/3993 | Loss: 0.242588 | LR: 1.71e-05
[FINETUNE] Epoch 1/29 | Batch 1900/3993 | Loss: 0.231898 | LR: 1.72e-05
[FINETUNE] Epoch 1/29 | Batch 1950/3993 | Loss: 0.407878 | LR: 1.74e-05
[FINETUNE] Epoch 1/29 | Batch 2000/3993 | Loss: 0.242937 | LR: 1.75e-05
[FINETUNE] Epoch 1/29 | Batch 2050/3993 | Loss: 0.479365 | LR: 1.77e-05
[FINETUNE] Epoch 1/29 | Batch 2100/3993 | Loss: 0.105447 | LR: 1.78e-05
[FINETUNE] Epoch 1/29 | Batch 2150/3993 | Loss: 0.392575 | LR: 1.79e-05
[FINETUNE] Epoch 1/29 | Batch 2200/3993 | Loss: 0.162453 | LR: 1.81e-05
[FINETUNE] Epoch 1/29 | Batch 2250/3993 | Loss: 0.290760 | LR: 1.82e-05
[FINETUNE] Epoch 1/29 | Batch 2300/3993 | Loss: 0.322049 | LR: 1.84e-05
[FINETUNE] Epoch 1/29 | Batch 2350/3993 | Loss: 0.191888 | LR: 1.85e-05
[FINETUNE] Epoch 1/29 | Batch 2400/3993 | Loss: 0.342442 | LR: 1.87e-05
[FINETUNE] Epoch 1/29 | Batch 2450/3993 | Loss: 0.216711 | LR: 1.88e-05
[FINETUNE] Epoch 1/29 | Batch 2500/3993 | Loss: 0.258451 | LR: 1.90e-05
[FINETUNE] Epoch 1/29 | Batch 2550/3993 | Loss: 0.383060 | LR: 1.91e-05
[FINETUNE] Epoch 1/29 | Batch 2600/3993 | Loss: 0.109669 | LR: 1.93e-05
[FINETUNE] Epoch 1/29 | Batch 2650/3993 | Loss: 0.189222 | LR: 1.94e-05
[FINETUNE] Epoch 1/29 | Batch 2700/3993 | Loss: 0.376100 | LR: 1.96e-05
[FINETUNE] Epoch 1/29 | Batch 2750/3993 | Loss: 0.337860 | LR: 1.97e-05
[FINETUNE] Epoch 1/29 | Batch 2800/3993 | Loss: 0.218679 | LR: 1.98e-05
[FINETUNE] Epoch 1/29 | Batch 2850/3993 | Loss: 0.273013 | LR: 2.00e-05
[FINETUNE] Epoch 1/29 | Batch 2900/3993 | Loss: 0.251084 | LR: 2.01e-05
[FINETUNE] Epoch 1/29 | Batch 2950/3993 | Loss: 0.192441 | LR: 2.03e-05
[FINETUNE] Epoch 1/29 | Batch 3000/3993 | Loss: 0.185006 | LR: 2.04e-05
[FINETUNE] Epoch 1/29 | Batch 3050/3993 | Loss: 0.281651 | LR: 2.06e-05
[FINETUNE] Epoch 1/29 | Batch 3100/3993 | Loss: 0.526569 | LR: 2.07e-05
[FINETUNE] Epoch 1/29 | Batch 3150/3993 | Loss: 0.385016 | LR: 2.09e-05
[FINETUNE] Epoch 1/29 | Batch 3200/3993 | Loss: 0.224949 | LR: 2.10e-05
[FINETUNE] Epoch 1/29 | Batch 3250/3993 | Loss: 0.125061 | LR: 2.12e-05
[FINETUNE] Epoch 1/29 | Batch 3300/3993 | Loss: 0.339094 | LR: 2.13e-05
[FINETUNE] Epoch 1/29 | Batch 3350/3993 | Loss: 0.157864 | LR: 2.15e-05
[FINETUNE] Epoch 1/29 | Batch 3400/3993 | Loss: 0.283042 | LR: 2.16e-05
[FINETUNE] Epoch 1/29 | Batch 3450/3993 | Loss: 0.213068 | LR: 2.17e-05
[FINETUNE] Epoch 1/29 | Batch 3500/3993 | Loss: 0.289054 | LR: 2.19e-05
[FINETUNE] Epoch 1/29 | Batch 3550/3993 | Loss: 0.126605 | LR: 2.20e-05
[FINETUNE] Epoch 1/29 | Batch 3600/3993 | Loss: 0.507375 | LR: 2.22e-05
[FINETUNE] Epoch 1/29 | Batch 3650/3993 | Loss: 0.117082 | LR: 2.23e-05
[FINETUNE] Epoch 1/29 | Batch 3700/3993 | Loss: 0.198218 | LR: 2.25e-05
[FINETUNE] Epoch 1/29 | Batch 3750/3993 | Loss: 0.140654 | LR: 2.26e-05
[FINETUNE] Epoch 1/29 | Batch 3800/3993 | Loss: 0.260369 | LR: 2.28e-05
[FINETUNE] Epoch 1/29 | Batch 3850/3993 | Loss: 0.237516 | LR: 2.29e-05
[FINETUNE] Epoch 1/29 | Batch 3900/3993 | Loss: 0.356096 | LR: 2.31e-05
[FINETUNE] Epoch 1/29 | Batch 3950/3993 | Loss: 0.154741 | LR: 2.32e-05
[FINETUNE] Epoch 2/29 | Batch 50/3993 | Loss: 0.102760 | LR: 2.35e-05
[FINETUNE] Epoch 2/29 | Batch 100/3993 | Loss: 0.119555 | LR: 2.36e-05
[FINETUNE] Epoch 2/29 | Batch 150/3993 | Loss: 0.462348 | LR: 2.38e-05
[FINETUNE] Epoch 2/29 | Batch 200/3993 | Loss: 0.112387 | LR: 2.39e-05
[FINETUNE] Epoch 2/29 | Batch 250/3993 | Loss: 0.304658 | LR: 2.41e-05
[FINETUNE] Epoch 2/29 | Batch 300/3993 | Loss: 0.144247 | LR: 2.42e-05
[FINETUNE] Epoch 2/29 | Batch 350/3993 | Loss: 0.303561 | LR: 2.44e-05
[FINETUNE] Epoch 2/29 | Batch 400/3993 | Loss: 0.214252 | LR: 2.45e-05
[FINETUNE] Epoch 2/29 | Batch 450/3993 | Loss: 0.255594 | LR: 2.46e-05
[FINETUNE] Epoch 2/29 | Batch 500/3993 | Loss: 0.216302 | LR: 2.48e-05
[FINETUNE] Epoch 2/29 | Batch 550/3993 | Loss: 0.192657 | LR: 2.49e-05
[FINETUNE] Epoch 2/29 | Batch 600/3993 | Loss: 0.116985 | LR: 2.51e-05
[FINETUNE] Epoch 2/29 | Batch 650/3993 | Loss: 0.109085 | LR: 2.52e-05
[FINETUNE] Epoch 2/29 | Batch 700/3993 | Loss: 0.131296 | LR: 2.54e-05
[FINETUNE] Epoch 2/29 | Batch 750/3993 | Loss: 0.093710 | LR: 2.55e-05
[FINETUNE] Epoch 2/29 | Batch 800/3993 | Loss: 0.180103 | LR: 2.57e-05
[FINETUNE] Epoch 2/29 | Batch 850/3993 | Loss: 0.182163 | LR: 2.58e-05
[FINETUNE] Epoch 2/29 | Batch 900/3993 | Loss: 0.240345 | LR: 2.60e-05
[FINETUNE] Epoch 2/29 | Batch 950/3993 | Loss: 0.277484 | LR: 2.61e-05
[FINETUNE] Epoch 2/29 | Batch 1000/3993 | Loss: 0.201393 | LR: 2.63e-05
[FINETUNE] Epoch 2/29 | Batch 1050/3993 | Loss: 0.123067 | LR: 2.64e-05
[FINETUNE] Epoch 2/29 | Batch 1100/3993 | Loss: 0.305454 | LR: 2.65e-05
[FINETUNE] Epoch 2/29 | Batch 1150/3993 | Loss: 0.283242 | LR: 2.67e-05
[FINETUNE] Epoch 2/29 | Batch 1200/3993 | Loss: 0.314552 | LR: 2.68e-05
[FINETUNE] Epoch 2/29 | Batch 1250/3993 | Loss: 0.128931 | LR: 2.70e-05
[FINETUNE] Epoch 2/29 | Batch 1300/3993 | Loss: 0.425425 | LR: 2.71e-05
[FINETUNE] Epoch 2/29 | Batch 1350/3993 | Loss: 0.176819 | LR: 2.73e-05
[FINETUNE] Epoch 2/29 | Batch 1400/3993 | Loss: 0.183669 | LR: 2.74e-05
[FINETUNE] Epoch 2/29 | Batch 1450/3993 | Loss: 0.324117 | LR: 2.76e-05
[FINETUNE] Epoch 2/29 | Batch 1500/3993 | Loss: 0.211560 | LR: 2.77e-05
[FINETUNE] Epoch 2/29 | Batch 1550/3993 | Loss: 0.239876 | LR: 2.79e-05
[FINETUNE] Epoch 2/29 | Batch 1600/3993 | Loss: 0.148752 | LR: 2.80e-05
[FINETUNE] Epoch 2/29 | Batch 1650/3993 | Loss: 0.257916 | LR: 2.82e-05
[FINETUNE] Epoch 2/29 | Batch 1700/3993 | Loss: 0.094561 | LR: 2.83e-05
[FINETUNE] Epoch 2/29 | Batch 1750/3993 | Loss: 0.088339 | LR: 2.84e-05
[FINETUNE] Epoch 2/29 | Batch 1800/3993 | Loss: 0.317813 | LR: 2.86e-05
[FINETUNE] Epoch 2/29 | Batch 1850/3993 | Loss: 0.165644 | LR: 2.87e-05
[FINETUNE] Epoch 2/29 | Batch 1900/3993 | Loss: 0.255481 | LR: 2.89e-05
[FINETUNE] Epoch 2/29 | Batch 1950/3993 | Loss: 0.267085 | LR: 2.90e-05
[FINETUNE] Epoch 2/29 | Batch 2000/3993 | Loss: 0.168516 | LR: 2.92e-05
[FINETUNE] Epoch 2/29 | Batch 2050/3993 | Loss: 0.297425 | LR: 2.93e-05
[FINETUNE] Epoch 2/29 | Batch 2100/3993 | Loss: 0.178435 | LR: 2.95e-05
[FINETUNE] Epoch 2/29 | Batch 2150/3993 | Loss: 0.267241 | LR: 2.96e-05
[FINETUNE] Epoch 2/29 | Batch 2200/3993 | Loss: 0.139601 | LR: 2.98e-05
[FINETUNE] Epoch 2/29 | Batch 2250/3993 | Loss: 0.102585 | LR: 2.99e-05
[FINETUNE] Epoch 2/29 | Batch 2300/3993 | Loss: 0.141002 | LR: 3.01e-05
[FINETUNE] Epoch 2/29 | Batch 2350/3993 | Loss: 0.083048 | LR: 3.02e-05
[FINETUNE] Epoch 2/29 | Batch 2400/3993 | Loss: 0.186423 | LR: 3.03e-05
[FINETUNE] Epoch 2/29 | Batch 2450/3993 | Loss: 0.215867 | LR: 3.05e-05
[FINETUNE] Epoch 2/29 | Batch 2500/3993 | Loss: 0.158530 | LR: 3.06e-05
[FINETUNE] Epoch 2/29 | Batch 2550/3993 | Loss: 0.243716 | LR: 3.08e-05
[FINETUNE] Epoch 2/29 | Batch 2600/3993 | Loss: 0.035190 | LR: 3.09e-05
[FINETUNE] Epoch 2/29 | Batch 2650/3993 | Loss: 0.156748 | LR: 3.11e-05
[FINETUNE] Epoch 2/29 | Batch 2700/3993 | Loss: 0.277673 | LR: 3.12e-05
[FINETUNE] Epoch 2/29 | Batch 2750/3993 | Loss: 0.188794 | LR: 3.14e-05
[FINETUNE] Epoch 2/29 | Batch 2800/3993 | Loss: 0.280282 | LR: 3.15e-05
[FINETUNE] Epoch 2/29 | Batch 2850/3993 | Loss: 0.062662 | LR: 3.17e-05
[FINETUNE] Epoch 2/29 | Batch 2900/3993 | Loss: 0.235035 | LR: 3.18e-05
[FINETUNE] Epoch 2/29 | Batch 2950/3993 | Loss: 0.198424 | LR: 3.20e-05
[FINETUNE] Epoch 2/29 | Batch 3000/3993 | Loss: 0.089142 | LR: 3.21e-05
[FINETUNE] Epoch 2/29 | Batch 3050/3993 | Loss: 0.291005 | LR: 3.22e-05
[FINETUNE] Epoch 2/29 | Batch 3100/3993 | Loss: 0.341205 | LR: 3.24e-05
[FINETUNE] Epoch 2/29 | Batch 3150/3993 | Loss: 0.262667 | LR: 3.25e-05
[FINETUNE] Epoch 2/29 | Batch 3200/3993 | Loss: 0.115548 | LR: 3.27e-05
[FINETUNE] Epoch 2/29 | Batch 3250/3993 | Loss: 0.104103 | LR: 3.28e-05
[FINETUNE] Epoch 2/29 | Batch 3300/3993 | Loss: 0.227179 | LR: 3.30e-05
[FINETUNE] Epoch 2/29 | Batch 3350/3993 | Loss: 0.056747 | LR: 3.31e-05
[FINETUNE] Epoch 2/29 | Batch 3400/3993 | Loss: 0.237837 | LR: 3.33e-05
[FINETUNE] Epoch 2/29 | Batch 3450/3993 | Loss: 0.117102 | LR: 3.34e-05
[FINETUNE] Epoch 2/29 | Batch 3500/3993 | Loss: 0.204492 | LR: 3.36e-05
[FINETUNE] Epoch 2/29 | Batch 3550/3993 | Loss: 0.067982 | LR: 3.37e-05
[FINETUNE] Epoch 2/29 | Batch 3600/3993 | Loss: 0.438388 | LR: 3.39e-05
[FINETUNE] Epoch 2/29 | Batch 3650/3993 | Loss: 0.085673 | LR: 3.40e-05
[FINETUNE] Epoch 2/29 | Batch 3700/3993 | Loss: 0.131892 | LR: 3.41e-05
[FINETUNE] Epoch 2/29 | Batch 3750/3993 | Loss: 0.083248 | LR: 3.43e-05
[FINETUNE] Epoch 2/29 | Batch 3800/3993 | Loss: 0.088126 | LR: 3.44e-05
[FINETUNE] Epoch 2/29 | Batch 3850/3993 | Loss: 0.093979 | LR: 3.46e-05
[FINETUNE] Epoch 2/29 | Batch 3900/3993 | Loss: 0.366330 | LR: 3.47e-05
[FINETUNE] Epoch 2/29 | Batch 3950/3993 | Loss: 0.083914 | LR: 3.49e-05
[FINETUNE] Epoch 3/29 | Batch 50/3993 | Loss: 0.126952 | LR: 1.46e-07
[FINETUNE] Epoch 3/29 | Batch 100/3993 | Loss: 0.112523 | LR: 2.92e-07
[FINETUNE] Epoch 3/29 | Batch 150/3993 | Loss: 0.306542 | LR: 4.38e-07
[FINETUNE] Epoch 3/29 | Batch 200/3993 | Loss: 0.098327 | LR: 5.84e-07
[FINETUNE] Epoch 3/29 | Batch 250/3993 | Loss: 0.215955 | LR: 7.30e-07
[FINETUNE] Epoch 3/29 | Batch 300/3993 | Loss: 0.148693 | LR: 8.77e-07
[FINETUNE] Epoch 3/29 | Batch 350/3993 | Loss: 0.326183 | LR: 1.02e-06
[FINETUNE] Epoch 3/29 | Batch 400/3993 | Loss: 0.085378 | LR: 1.17e-06
[FINETUNE] Epoch 3/29 | Batch 450/3993 | Loss: 0.075718 | LR: 1.31e-06
[FINETUNE] Epoch 3/29 | Batch 500/3993 | Loss: 0.211695 | LR: 1.46e-06
[FINETUNE] Epoch 3/29 | Batch 550/3993 | Loss: 0.102955 | LR: 1.61e-06
[FINETUNE] Epoch 3/29 | Batch 600/3993 | Loss: 0.093134 | LR: 1.75e-06
[FINETUNE] Epoch 3/29 | Batch 650/3993 | Loss: 0.078213 | LR: 1.90e-06
[FINETUNE] Epoch 3/29 | Batch 700/3993 | Loss: 0.062924 | LR: 2.05e-06
[FINETUNE] Epoch 3/29 | Batch 750/3993 | Loss: 0.083062 | LR: 2.19e-06
[FINETUNE] Epoch 3/29 | Batch 800/3993 | Loss: 0.143929 | LR: 2.34e-06
[FINETUNE] Epoch 3/29 | Batch 850/3993 | Loss: 0.154567 | LR: 2.48e-06
[FINETUNE] Epoch 3/29 | Batch 900/3993 | Loss: 0.188969 | LR: 2.63e-06
[FINETUNE] Epoch 3/29 | Batch 950/3993 | Loss: 0.246649 | LR: 2.78e-06
[FINETUNE] Epoch 3/29 | Batch 1000/3993 | Loss: 0.169768 | LR: 2.92e-06
[FINETUNE] Epoch 3/29 | Batch 1050/3993 | Loss: 0.055822 | LR: 3.07e-06
[FINETUNE] Epoch 3/29 | Batch 1100/3993 | Loss: 0.218750 | LR: 3.21e-06
[FINETUNE] Epoch 3/29 | Batch 1150/3993 | Loss: 0.254320 | LR: 3.36e-06
[FINETUNE] Epoch 3/29 | Batch 1200/3993 | Loss: 0.242969 | LR: 3.51e-06
[FINETUNE] Epoch 3/29 | Batch 1250/3993 | Loss: 0.074643 | LR: 3.65e-06
[FINETUNE] Epoch 3/29 | Batch 1300/3993 | Loss: 0.324552 | LR: 3.80e-06
[FINETUNE] Epoch 3/29 | Batch 1350/3993 | Loss: 0.161010 | LR: 3.94e-06
[FINETUNE] Epoch 3/29 | Batch 1400/3993 | Loss: 0.205706 | LR: 4.09e-06
[FINETUNE] Epoch 3/29 | Batch 1450/3993 | Loss: 0.314761 | LR: 4.24e-06
[FINETUNE] Epoch 3/29 | Batch 1500/3993 | Loss: 0.129210 | LR: 4.38e-06
[FINETUNE] Epoch 3/29 | Batch 1550/3993 | Loss: 0.164536 | LR: 4.53e-06
[FINETUNE] Epoch 3/29 | Batch 1600/3993 | Loss: 0.148370 | LR: 4.67e-06
[FINETUNE] Epoch 3/29 | Batch 1650/3993 | Loss: 0.360790 | LR: 4.82e-06
[FINETUNE] Epoch 3/29 | Batch 1700/3993 | Loss: 0.075990 | LR: 4.97e-06
[FINETUNE] Epoch 3/29 | Batch 1750/3993 | Loss: 0.098839 | LR: 5.11e-06
[FINETUNE] Epoch 3/29 | Batch 1800/3993 | Loss: 0.310990 | LR: 5.26e-06
[FINETUNE] Epoch 3/29 | Batch 1850/3993 | Loss: 0.061648 | LR: 5.41e-06
[FINETUNE] Epoch 3/29 | Batch 1900/3993 | Loss: 0.128410 | LR: 5.55e-06
