Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,2192.037721,0.8964505124899668,0.3247630318666381,0.2885746359825134,0.7137332558631897,1.1666666666666665e-05
1,2198.040412,0.2646814621891663,0.2032751750821781,0.7229763269424438,0.9054772853851318,2.333333333333333e-05
2,2199.957423,0.1844933841642456,0.16455134331071725,0.8127706050872803,0.9365475177764893,3.5e-05
3,2433.273015,0.14992555761171028,0.1541290573040051,0.8324701189994812,0.9432735443115234,1.1666666666666665e-05
4,2431.23891,0.14359938282908621,0.1499625689717796,0.8455383777618408,0.9476045966148376,2.333333333333333e-05
5,2447.233753,0.13182894542142506,0.14478285616238296,0.8551937341690063,0.9519717693328857,3.5e-05
6,2468.530638,0.11742322248491374,0.133426807511187,0.8715410232543945,0.9572476744651794,3.4881671260484e-05
7,2468.6656,0.10546006456916864,0.12731408584741727,0.8788660764694214,0.9598403573036194,3.4528285235146915e-05
8,2519.355971,0.0945061061360108,0.12466458079711722,0.8835879564285278,0.9605443477630615,3.394462086375339e-05
9,2592.853174,0.08546990426334221,0.1288173350650234,0.8861565589904785,0.9609216451644897,3.313857120565971e-05
10,2594.14922,0.07744432217791357,0.1334379121219336,0.8847894668579102,0.9597638845443726,3.212103669972639e-05
11,2598.114894,0.06951096792192057,0.13738284447322363,0.8847260475158691,0.9595990180969238,3.090577775458211e-05
12,2593.11402,0.06282261282092694,0.1403721153483179,0.8857983350753784,0.9600928425788879,2.950922866270284e-05
13,2592.297662,0.05635501028190691,0.14996222239698737,0.883097231388092,0.9560062885284424,2.7950275354798755e-05
14,2590.161484,0.05154467828377275,0.15117231069508152,0.8826996684074402,0.9564787149429321,2.6249999999999998e-05
