Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,1814.528751,1.096586380048288,0.4262241926302948,0.13129134476184845,0.8867008090019226,6.666666666666667e-06
1,1818.067204,0.7687089395848611,0.41290735664260675,0.15258269011974335,0.9084240794181824,1.3333333333333333e-05
2,7449.341278,0.7133787089316596,0.42409599727569125,0.22405284643173218,0.9020233750343323,1.5556133506718682e-05
3,7455.252982,0.6754443209368427,0.4309860231049815,0.23857365548610687,0.9069941639900208,2.222800173385349e-06
4,7450.143915,0.6721634158571127,0.4347739002461156,0.2594674825668335,0.9097680449485779,4.445600346770698e-06
5,7592.363251,0.6701872425964581,0.43969612237049627,0.27612170577049255,0.9127405881881714,2.222800173385349e-06
6,7597.506966,0.6687907054904099,0.44333308672739047,0.29715481400489807,0.9206970930099487,4.445600346770698e-06
7,7582.88872,0.6678200979686565,0.44410377695316317,0.32356417179107666,0.922786295413971,6.668400520156048e-06
8,7592.714834,0.6665613533647123,0.4425207204717818,0.3384729027748108,0.9308521151542664,8.891200693541396e-06
9,7584.360779,0.6646211462999096,0.44343274395636173,0.37055230140686035,0.9353830814361572,1.1114000866926747e-05
10,7590.769019,0.6633452914434365,0.42087590433863514,0.39140117168426514,0.9384769797325134,1.3336801040312096e-05
11,7575.573975,0.6591482851973934,0.39040064014438336,0.427737295627594,0.9486170411109924,1.5559601213697443e-05
12,7578.815411,0.65383776371453,0.348334212168393,0.46265000104904175,0.9519463777542114,1.7782401387082792e-05
13,7586.514119,0.649131807680249,0.346957239368527,0.5024147033691406,0.9572510719299316,1.9999999958791005e-05
14,7575.494492,0.6411308375610019,0.30854870674285406,0.5381345748901367,0.9582052230834961,1.9992440360903945e-05
15,7579.300187,0.6330493858749521,0.23551128217398892,0.5704114437103271,0.9617090821266174,1.996984336575419e-05
16,7600.727258,0.6238605504660822,0.19488030142310736,0.5980601906776428,0.9641345739364624,1.9932242979048128e-05
17,7600.358653,0.6124945491459366,0.1990254868720848,0.6248772740364075,0.9651505351066589,1.987969578475641e-05
18,7596.097316,0.6031508192582733,0.16409266236542538,0.6518316268920898,0.9714524745941162,1.9812280859962016e-05
19,7600.374027,0.5908994230204923,0.13123207661750352,0.6691950559616089,0.9727750420570374,1.9730099655858953e-05
20,7610.360358,0.5791305822208408,0.13107203379677637,0.6864433288574219,0.972977876663208,1.9633275845080616e-05
21,7598.832868,0.5706963230871746,0.12294755977775677,0.7052210569381714,0.9755221605300903,1.9521955135587695e-05
22,7595.689533,0.5574472199271138,0.09043160068042372,0.7257980704307556,0.9774883985519409,1.939630505139551e-05
23,7601.255366,0.546572740987385,0.09224180931937304,0.7325475215911865,0.9783895015716553,1.9256514680470958e-05
24,7613.6317,0.5387720139508314,0.08294585084495279,0.7429956197738647,0.9778589606285095,1.9102794390178273e-05
25,7616.351749,0.5256592647612746,0.0858080767726817,0.747339129447937,0.9783687591552734,1.8935375510701985e-05
26,7627.435785,0.5211030868072406,0.076529321708965,0.762071430683136,0.9815320372581482,1.8754509986923314e-05
27,7635.888802,0.5084475766571003,0.0731919830888531,0.7630980610847473,0.9815100431442261,1.856046999927407e-05
28,7622.585606,0.5054363452839591,0.07043898689900926,0.7706953287124634,0.9818068742752075,1.8353547554138453e-05
29,7614.126132,0.49625534942016214,0.05834196807223784,0.781854510307312,0.9828557968139648,1.8134054044419266e-05
