Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,5463.229457,0.5898825960329346,0.6428318370762595,0.7291752099990845,0.7178086042404175,3.826933417976274e-06
1,5417.312819,0.4937003457319732,0.5685489449525417,0.7953474521636963,0.7859921455383301,9.029593195761877e-06
2,5403.273854,0.42195634962868844,0.5102558064271281,0.8479199409484863,0.8422651290893555,1.6815903249157023e-05
3,5386.433644,0.3520919675741781,0.4589299678130058,0.8959161043167114,0.8928099870681763,2.600044107488904e-05
4,5386.371118,0.3009767992549601,0.38310353771453304,0.9241209626197815,0.9190670251846313,3.51849117494165e-05
5,5397.841265,0.26785563864999384,0.3385741086559745,0.9385777115821838,0.9338462352752686,4.29710305725963e-05
6,5356.678495,0.24553524645952662,0.32702605864386086,0.9451051354408264,0.9396535158157349,4.8173404154895004e-05
7,5343.169372,0.22888513596031781,0.3057455528811957,0.9530047178268433,0.9480855464935303,4.9999999998944545e-05
8,5377.650654,0.21534779860883205,0.2905372663383366,0.9587807655334473,0.9546818733215332,4.9879596130500345e-05
9,5445.701165,0.20423291031325613,0.28598902942512355,0.9619207382202148,0.9579362273216248,4.9519589113803385e-05
10,5382.019663,0.1954625695999621,0.28340421962190815,0.9644008874893188,0.9610384702682495,4.892344601322431e-05
11,5523.98115,0.18744424562650208,0.26989018849509283,0.965622067451477,0.9628832340240479,4.809690801270667e-05
12,5419.499221,0.18134859160602773,0.26495258232361873,0.9667389988899231,0.9638576507568359,4.704793512502708e-05
13,5400.709636,0.17564081997397585,0.2669333576472041,0.9676364660263062,0.9645838737487793,4.5786629532520804e-05
14,5549.230546,0.1700289168153467,0.26253412035063556,0.9686923623085022,0.9659380912780762,4.432513829754345e-05
15,5347.198606,0.1647783872549039,0.2689289793055813,0.9682406783103943,0.9660238027572632,4.267753637962022e-05
16,5448.52453,0.16025887777173187,0.2615246994619013,0.9689491391181946,0.9667453169822693,4.085969108589155e-05
17,5423.609108,0.15503456148635197,0.2706369207052969,0.9684337377548218,0.966909646987915,3.8889109260271376e-05
18,5393.614026,0.15032558340282196,0.263653843066249,0.9685157537460327,0.9672019481658936,3.6784768682970004e-05
19,5434.171236,0.14606755994049708,0.2678089836438232,0.9680190682411194,0.9667110443115234,3.456693530409642e-05
20,5423.403579,0.14142235596352182,0.2684932846948215,0.9673969745635986,0.9671525955200195,3.225696807148024e-05
21,5401.127167,0.1376474938382932,0.27737536486140935,0.965247631072998,0.9663144946098328,2.9877113232328088e-05
