Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,2155.503577,1.0026700090912446,0.45840089125417205,0.1554657220840454,0.9220319390296936,1.1666666666666665e-05
1,2157.836663,0.62228495661552,0.44435784898855996,0.21108534932136536,0.9403406381607056,2.333333333333333e-05
2,7668.92182,0.6785586036497643,0.4650378911963513,0.13029970228672028,0.9101922512054443,2.722323363675769e-05
3,7724.632176,0.6686859351703418,0.472897882946444,0.16652385890483856,0.9249728322029114,3.88990030342436e-06
4,7734.083102,0.6681156972548147,0.46476314552736764,0.16739803552627563,0.9203585386276245,7.77980060684872e-06
5,7762.372585,0.6675940390775059,0.47646206334104185,0.1813516616821289,0.9055429100990295,1.166970091027308e-05
6,7755.241235,0.6667532220645553,0.48180167405481045,0.29645296931266785,0.9393478631973267,1.555960121369744e-05
7,7738.543393,0.6348183923364615,0.2879300931674685,0.6366358995437622,0.9563156962394714,1.9449501517121804e-05
8,7743.145163,0.5505233905430703,0.22998167252848728,0.7096658945083618,0.9541390538215637,2.333940182054616e-05
9,7720.242708,0.5088769008467983,0.18935721770146915,0.7585281729698181,0.9648393988609314,2.722930212397052e-05
10,7728.391297,0.48011649717313826,0.16567704386923432,0.7799566388130188,0.9641647934913635,3.111920242739488e-05
11,7734.370852,0.45693670055144664,0.15161084659379614,0.8064014911651611,0.9714134931564331,3.4999999927884256e-05
12,7743.956052,0.42481330749629626,0.13654225777092346,0.8099523782730103,0.9694775342941284,3.49867706315819e-05
13,7733.752295,0.40608478387506813,0.12716854973461392,0.8137984275817871,0.971953809261322,3.494722589006983e-05
14,7744.671825,0.3923204580377119,0.11758241587243218,0.828826367855072,0.9766132831573486,3.4881425213334216e-05
15,7736.440686,0.37321695417467965,0.11035953087573734,0.8481568098068237,0.9716643691062927,3.478946762332371e-05
16,7741.611865,0.3610045347542919,0.10096189782749335,0.8441181182861328,0.9765828251838684,3.467149150493352e-05
17,7742.360211,0.35529035645393237,0.09899057954943428,0.8498506546020508,0.953952968120575,3.452767439775316e-05
18,7748.22571,0.3450425367296765,0.09686391223896601,0.8591898083686829,0.9781534075737,3.4358232728891075e-05
19,7759.491573,0.3372928681383825,0.09256922451038792,0.8697720170021057,0.9673027396202087,3.416342148727846e-05
20,7750.400247,0.32481560524256664,0.08728495896086912,0.8594628572463989,0.9794045090675354,3.394353383994214e-05
21,7748.537183,0.3173036513945986,0.0832995975488222,0.871103823184967,0.963279128074646,3.369890069082417e-05
22,7746.003518,0.31080694987137863,0.07977434497598034,0.8630247712135315,0.9644041657447815,3.342989018281197e-05
23,7773.79713,0.30397421710902184,0.0766734621022095,0.8779715299606323,0.9739091396331787,3.3136907143728464e-05
24,7784.934323,0.2970557713099463,0.07460676268306057,0.8790253400802612,0.9629802107810974,3.28203924771158e-05
25,7756.146899,0.2893444885573874,0.07199644504307837,0.884737491607666,0.9668205380439758,3.2480822498729614e-05
26,7736.966584,0.28739655465352554,0.07010531121897454,0.8853784799575806,0.9718565940856934,3.2118708219742285e-05
27,7733.245002,0.28450739990437457,0.06866687616427807,0.8858935236930847,0.9846971035003662,3.1734594577733705e-05
28,7749.524731,0.27905655880102687,0.06896447055734892,0.8904322981834412,0.9814503788948059,3.1329059616627117e-05
29,7740.068344,0.2744185892042708,0.06573103051159111,0.8879193663597107,0.9685364365577698,3.090271361680386e-05
