Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,1835.019991,0.6070992403330241,0.1226135788358692,0.11416231095790863,0.8725252151489258,6.666666666666667e-06
1,1861.370682,0.2080678695478277,0.10750323179651604,0.15778733789920807,0.9082080125808716,1.3333333333333333e-05
2,3441.521652,0.2276346844393653,0.0926765672287943,0.20272763073444366,0.9218714237213135,2e-05
3,3412.353228,0.21492624083999726,0.08480909612009156,0.2615952789783478,0.9380481243133545,6.666666666666667e-06
4,3436.907524,0.1941169525399399,0.07566139949619254,0.3807760179042816,0.9535248875617981,1.3333333333333333e-05
5,3805.75829,0.17792926491261796,0.07005914910715626,0.4431168735027313,0.960172712802887,6.666666666666667e-06
6,3875.207268,0.15908516378223456,0.06412686593042248,0.5559155941009521,0.9697893857955933,1.3333333333333333e-05
7,3920.213741,0.13678979146156092,0.055181244261612555,0.6502826809883118,0.9759318232536316,2e-05
8,3924.368763,0.11694165871676715,0.04992205478127174,0.7134759426116943,0.9804278016090393,1.9932383577419432e-05
9,3903.796703,0.10678021282076464,0.0470714558715374,0.7445545196533203,0.9827819466590881,1.973044870579824e-05
10,3920.873656,0.09693966284016434,0.04523426458512563,0.7718518376350403,0.9842431545257568,1.9396926207859085e-05
11,3915.342918,0.09170549625164302,0.04468045470578192,0.7815223932266235,0.9849913716316223,1.8936326403234125e-05
12,3911.017867,0.0867599373159578,0.04232667655338958,0.7954146862030029,0.986223578453064,1.8354878114129368e-05
13,3906.415891,0.08227568551644789,0.04107123962786705,0.8087864518165588,0.9870648980140686,1.766044443118978e-05
14,3891.390091,0.08002252682880943,0.03817064968077843,0.8157858848571777,0.9876804947853088,1.686241637868734e-05
15,3911.623016,0.0779570967250602,0.03984755737191954,0.8219011425971985,0.9882818460464478,1.5971585917027864e-05
16,3833.033789,0.07431607435584336,0.037342684686939465,0.8298925757408142,0.9881632328033447,1.5000000000000002e-05
17,3918.071159,0.0722857370040514,0.03463903475405183,0.8313159346580505,0.9883837699890137,1.396079766039157e-05
18,3900.170919,0.0681423126242652,0.034146691090245464,0.8364459276199341,0.9887315034866333,1.2868032327110904e-05
19,3910.552377,0.06923338815358605,0.03398034157970318,0.8382400274276733,0.9888591766357422,1.1736481776669307e-05
20,3915.781839,0.06607857404030976,0.03440147342580702,0.8431554436683655,0.9895975589752197,1.0581448289104759e-05
21,3904.985353,0.06693900648235974,0.03368355180661315,0.8428526520729065,0.9893462657928467,9.418551710895243e-06
22,3910.193788,0.06529151842909997,0.03268215541593321,0.8468762636184692,0.9894701838493347,8.263518223330698e-06
23,3920.843819,0.06393930875927284,0.03238351873272019,0.8473668098449707,0.989423930644989,7.131967672889101e-06
24,3897.779377,0.06344267538746355,0.031825272840544414,0.8488949537277222,0.9889477491378784,6.039202339608432e-06
25,3922.75858,0.0618586008085247,0.032845298042040734,0.850699782371521,0.9894530773162842,5.000000000000003e-06
26,3918.035456,0.06269463220842621,0.032072504456335554,0.8529660701751709,0.9896333813667297,4.028414082972141e-06
27,3905.050911,0.06213491892132904,0.03236235688769725,0.8525915145874023,0.9899336695671082,3.1375836213126653e-06
28,3914.201464,0.06048197543984927,0.03274305091427205,0.8533730506896973,0.9900397658348083,2.339555568810221e-06
29,3913.129222,0.06145693927458077,0.03168037725439775,0.8540174961090088,0.9899901747703552,1.6451218858706374e-06
