[FINETUNE] Epoch 0/29 | Batch 100/7689 | Loss: 1.264446 | LR: 8.67e-08
[FINETUNE] Epoch 0/29 | Batch 200/7689 | Loss: 2.804994 | LR: 1.73e-07
[FINETUNE] Epoch 0/29 | Batch 300/7689 | Loss: 1.744326 | LR: 2.60e-07
[FINETUNE] Epoch 0/29 | Batch 400/7689 | Loss: 1.611670 | LR: 3.47e-07
[FINETUNE] Epoch 0/29 | Batch 500/7689 | Loss: 1.604407 | LR: 4.34e-07
[FINETUNE] Epoch 0/29 | Batch 600/7689 | Loss: 1.337390 | LR: 5.20e-07
[FINETUNE] Epoch 0/29 | Batch 700/7689 | Loss: 0.837574 | LR: 6.07e-07
[FINETUNE] Epoch 0/29 | Batch 800/7689 | Loss: 1.637779 | LR: 6.94e-07
[FINETUNE] Epoch 0/29 | Batch 900/7689 | Loss: 1.510666 | LR: 7.80e-07
[FINETUNE] Epoch 0/29 | Batch 1000/7689 | Loss: 1.414893 | LR: 8.67e-07
[FINETUNE] Epoch 0/29 | Batch 1100/7689 | Loss: 1.603696 | LR: 9.54e-07
[FINETUNE] Epoch 0/29 | Batch 1200/7689 | Loss: 1.088814 | LR: 1.04e-06
[FINETUNE] Epoch 0/29 | Batch 1300/7689 | Loss: 1.360770 | LR: 1.13e-06
[FINETUNE] Epoch 0/29 | Batch 1400/7689 | Loss: 0.913026 | LR: 1.21e-06
[FINETUNE] Epoch 0/29 | Batch 1500/7689 | Loss: 1.278583 | LR: 1.30e-06
[FINETUNE] Epoch 0/29 | Batch 1600/7689 | Loss: 0.912416 | LR: 1.39e-06
[FINETUNE] Epoch 0/29 | Batch 1700/7689 | Loss: 0.751343 | LR: 1.47e-06
[FINETUNE] Epoch 0/29 | Batch 1800/7689 | Loss: 0.875007 | LR: 1.56e-06
[FINETUNE] Epoch 0/29 | Batch 1900/7689 | Loss: 0.494655 | LR: 1.65e-06
[FINETUNE] Epoch 0/29 | Batch 2000/7689 | Loss: 1.169254 | LR: 1.73e-06
[FINETUNE] Epoch 0/29 | Batch 2100/7689 | Loss: 0.876956 | LR: 1.82e-06
[FINETUNE] Epoch 0/29 | Batch 2200/7689 | Loss: 0.156521 | LR: 1.91e-06
[FINETUNE] Epoch 0/29 | Batch 2300/7689 | Loss: 0.764517 | LR: 1.99e-06
[FINETUNE] Epoch 0/29 | Batch 2400/7689 | Loss: 0.545284 | LR: 2.08e-06
[FINETUNE] Epoch 0/29 | Batch 2500/7689 | Loss: 0.232376 | LR: 2.17e-06
[FINETUNE] Epoch 0/29 | Batch 2600/7689 | Loss: 0.116127 | LR: 2.25e-06
[FINETUNE] Epoch 0/29 | Batch 2700/7689 | Loss: 0.362240 | LR: 2.34e-06
[FINETUNE] Epoch 0/29 | Batch 2800/7689 | Loss: 0.249196 | LR: 2.43e-06
[FINETUNE] Epoch 0/29 | Batch 2900/7689 | Loss: 0.249742 | LR: 2.51e-06
[FINETUNE] Epoch 0/29 | Batch 3000/7689 | Loss: 0.121146 | LR: 2.60e-06
[FINETUNE] Epoch 0/29 | Batch 3100/7689 | Loss: 0.260837 | LR: 2.69e-06
[FINETUNE] Epoch 0/29 | Batch 3200/7689 | Loss: 0.172507 | LR: 2.77e-06
[FINETUNE] Epoch 0/29 | Batch 3300/7689 | Loss: 0.405280 | LR: 2.86e-06
[FINETUNE] Epoch 0/29 | Batch 3400/7689 | Loss: 0.240211 | LR: 2.95e-06
[FINETUNE] Epoch 0/29 | Batch 3500/7689 | Loss: 0.228662 | LR: 3.03e-06
[FINETUNE] Epoch 0/29 | Batch 3600/7689 | Loss: 0.231025 | LR: 3.12e-06
[FINETUNE] Epoch 0/29 | Batch 3700/7689 | Loss: 0.284538 | LR: 3.21e-06
[FINETUNE] Epoch 0/29 | Batch 3800/7689 | Loss: 0.240076 | LR: 3.29e-06
[FINETUNE] Epoch 0/29 | Batch 3900/7689 | Loss: 0.309127 | LR: 3.38e-06
[FINETUNE] Epoch 0/29 | Batch 4000/7689 | Loss: 0.409708 | LR: 3.47e-06
[FINETUNE] Epoch 0/29 | Batch 4100/7689 | Loss: 0.347747 | LR: 3.55e-06
[FINETUNE] Epoch 0/29 | Batch 4200/7689 | Loss: 0.176878 | LR: 3.64e-06
[FINETUNE] Epoch 0/29 | Batch 4300/7689 | Loss: 0.207052 | LR: 3.73e-06
[FINETUNE] Epoch 0/29 | Batch 4400/7689 | Loss: 0.234726 | LR: 3.81e-06
[FINETUNE] Epoch 0/29 | Batch 4500/7689 | Loss: 0.230459 | LR: 3.90e-06
[FINETUNE] Epoch 0/29 | Batch 4600/7689 | Loss: 0.196376 | LR: 3.99e-06
[FINETUNE] Epoch 0/29 | Batch 4700/7689 | Loss: 0.200034 | LR: 4.08e-06
[FINETUNE] Epoch 0/29 | Batch 4800/7689 | Loss: 0.274831 | LR: 4.16e-06
[FINETUNE] Epoch 0/29 | Batch 4900/7689 | Loss: 0.289020 | LR: 4.25e-06
[FINETUNE] Epoch 0/29 | Batch 5000/7689 | Loss: 0.150680 | LR: 4.34e-06
[FINETUNE] Epoch 0/29 | Batch 5100/7689 | Loss: 0.334694 | LR: 4.42e-06
[FINETUNE] Epoch 0/29 | Batch 5200/7689 | Loss: 0.303440 | LR: 4.51e-06
[FINETUNE] Epoch 0/29 | Batch 5300/7689 | Loss: 0.176327 | LR: 4.60e-06
[FINETUNE] Epoch 0/29 | Batch 5400/7689 | Loss: 0.214087 | LR: 4.68e-06
[FINETUNE] Epoch 0/29 | Batch 5500/7689 | Loss: 0.295904 | LR: 4.77e-06
[FINETUNE] Epoch 0/29 | Batch 5600/7689 | Loss: 0.204208 | LR: 4.86e-06
[FINETUNE] Epoch 0/29 | Batch 5700/7689 | Loss: 0.174633 | LR: 4.94e-06
[FINETUNE] Epoch 0/29 | Batch 5800/7689 | Loss: 0.241409 | LR: 5.03e-06
[FINETUNE] Epoch 0/29 | Batch 5900/7689 | Loss: 0.206292 | LR: 5.12e-06
[FINETUNE] Epoch 0/29 | Batch 6000/7689 | Loss: 0.208103 | LR: 5.20e-06
[FINETUNE] Epoch 0/29 | Batch 6100/7689 | Loss: 0.254938 | LR: 5.29e-06
[FINETUNE] Epoch 0/29 | Batch 6200/7689 | Loss: 0.322050 | LR: 5.38e-06
[FINETUNE] Epoch 0/29 | Batch 6300/7689 | Loss: 0.365498 | LR: 5.46e-06
[FINETUNE] Epoch 0/29 | Batch 6400/7689 | Loss: 0.284359 | LR: 5.55e-06
[FINETUNE] Epoch 0/29 | Batch 6500/7689 | Loss: 0.219343 | LR: 5.64e-06
[FINETUNE] Epoch 0/29 | Batch 6600/7689 | Loss: 0.289270 | LR: 5.72e-06
[FINETUNE] Epoch 0/29 | Batch 6700/7689 | Loss: 0.243860 | LR: 5.81e-06
[FINETUNE] Epoch 0/29 | Batch 6800/7689 | Loss: 0.270967 | LR: 5.90e-06
[FINETUNE] Epoch 0/29 | Batch 6900/7689 | Loss: 0.225444 | LR: 5.98e-06
[FINETUNE] Epoch 0/29 | Batch 7000/7689 | Loss: 0.191519 | LR: 6.07e-06
[FINETUNE] Epoch 0/29 | Batch 7100/7689 | Loss: 0.199065 | LR: 6.16e-06
[FINETUNE] Epoch 0/29 | Batch 7200/7689 | Loss: 0.173624 | LR: 6.24e-06
[FINETUNE] Epoch 0/29 | Batch 7300/7689 | Loss: 0.138066 | LR: 6.33e-06
[FINETUNE] Epoch 0/29 | Batch 7400/7689 | Loss: 0.316780 | LR: 6.42e-06
[FINETUNE] Epoch 0/29 | Batch 7500/7689 | Loss: 0.196966 | LR: 6.50e-06
[FINETUNE] Epoch 0/29 | Batch 7600/7689 | Loss: 0.307899 | LR: 6.59e-06
[FINETUNE] Epoch 1/29 | Batch 100/7689 | Loss: 0.147553 | LR: 6.75e-06
[FINETUNE] Epoch 1/29 | Batch 200/7689 | Loss: 0.189067 | LR: 6.84e-06
[FINETUNE] Epoch 1/29 | Batch 300/7689 | Loss: 0.307947 | LR: 6.93e-06
[FINETUNE] Epoch 1/29 | Batch 400/7689 | Loss: 0.152696 | LR: 7.01e-06
[FINETUNE] Epoch 1/29 | Batch 500/7689 | Loss: 0.346939 | LR: 7.10e-06
[FINETUNE] Epoch 1/29 | Batch 600/7689 | Loss: 0.210367 | LR: 7.19e-06
[FINETUNE] Epoch 1/29 | Batch 700/7689 | Loss: 0.192775 | LR: 7.27e-06
[FINETUNE] Epoch 1/29 | Batch 800/7689 | Loss: 0.213535 | LR: 7.36e-06
[FINETUNE] Epoch 1/29 | Batch 900/7689 | Loss: 0.136351 | LR: 7.45e-06
[FINETUNE] Epoch 1/29 | Batch 1000/7689 | Loss: 0.260420 | LR: 7.53e-06
[FINETUNE] Epoch 1/29 | Batch 1100/7689 | Loss: 0.278815 | LR: 7.62e-06
[FINETUNE] Epoch 1/29 | Batch 1200/7689 | Loss: 0.210445 | LR: 7.71e-06
[FINETUNE] Epoch 1/29 | Batch 1300/7689 | Loss: 0.431375 | LR: 7.79e-06
[FINETUNE] Epoch 1/29 | Batch 1400/7689 | Loss: 0.280027 | LR: 7.88e-06
[FINETUNE] Epoch 1/29 | Batch 1500/7689 | Loss: 0.332845 | LR: 7.97e-06
[FINETUNE] Epoch 1/29 | Batch 1600/7689 | Loss: 0.243397 | LR: 8.05e-06
[FINETUNE] Epoch 1/29 | Batch 1700/7689 | Loss: 0.241100 | LR: 8.14e-06
[FINETUNE] Epoch 1/29 | Batch 1800/7689 | Loss: 0.220507 | LR: 8.23e-06
[FINETUNE] Epoch 1/29 | Batch 1900/7689 | Loss: 0.125480 | LR: 8.31e-06
[FINETUNE] Epoch 1/29 | Batch 2000/7689 | Loss: 0.143384 | LR: 8.40e-06
[FINETUNE] Epoch 1/29 | Batch 2100/7689 | Loss: 0.102466 | LR: 8.49e-06
[FINETUNE] Epoch 1/29 | Batch 2200/7689 | Loss: 0.255125 | LR: 8.57e-06
[FINETUNE] Epoch 1/29 | Batch 2300/7689 | Loss: 0.219218 | LR: 8.66e-06
[FINETUNE] Epoch 1/29 | Batch 2400/7689 | Loss: 0.194880 | LR: 8.75e-06
[FINETUNE] Epoch 1/29 | Batch 2500/7689 | Loss: 0.247600 | LR: 8.83e-06
[FINETUNE] Epoch 1/29 | Batch 2600/7689 | Loss: 0.298402 | LR: 8.92e-06
[FINETUNE] Epoch 1/29 | Batch 2700/7689 | Loss: 0.116303 | LR: 9.01e-06
[FINETUNE] Epoch 1/29 | Batch 2800/7689 | Loss: 0.172475 | LR: 9.09e-06
[FINETUNE] Epoch 1/29 | Batch 2900/7689 | Loss: 0.333257 | LR: 9.18e-06
[FINETUNE] Epoch 1/29 | Batch 3000/7689 | Loss: 0.128327 | LR: 9.27e-06
[FINETUNE] Epoch 1/29 | Batch 3100/7689 | Loss: 0.268884 | LR: 9.35e-06
[FINETUNE] Epoch 1/29 | Batch 3200/7689 | Loss: 0.250462 | LR: 9.44e-06
[FINETUNE] Epoch 1/29 | Batch 3300/7689 | Loss: 0.110568 | LR: 9.53e-06
[FINETUNE] Epoch 1/29 | Batch 3400/7689 | Loss: 0.254554 | LR: 9.61e-06
[FINETUNE] Epoch 1/29 | Batch 3500/7689 | Loss: 0.242599 | LR: 9.70e-06
[FINETUNE] Epoch 1/29 | Batch 3600/7689 | Loss: 0.317794 | LR: 9.79e-06
[FINETUNE] Epoch 1/29 | Batch 3700/7689 | Loss: 0.204085 | LR: 9.87e-06
[FINETUNE] Epoch 1/29 | Batch 3800/7689 | Loss: 0.220618 | LR: 9.96e-06
[FINETUNE] Epoch 1/29 | Batch 3900/7689 | Loss: 0.145961 | LR: 1.00e-05
[FINETUNE] Epoch 1/29 | Batch 4000/7689 | Loss: 0.370427 | LR: 1.01e-05
[FINETUNE] Epoch 1/29 | Batch 4100/7689 | Loss: 0.168157 | LR: 1.02e-05
[FINETUNE] Epoch 1/29 | Batch 4200/7689 | Loss: 0.172343 | LR: 1.03e-05
[FINETUNE] Epoch 1/29 | Batch 4300/7689 | Loss: 0.127124 | LR: 1.04e-05
[FINETUNE] Epoch 1/29 | Batch 4400/7689 | Loss: 0.140070 | LR: 1.05e-05
[FINETUNE] Epoch 1/29 | Batch 4500/7689 | Loss: 0.209505 | LR: 1.06e-05
[FINETUNE] Epoch 1/29 | Batch 4600/7689 | Loss: 0.213528 | LR: 1.07e-05
[FINETUNE] Epoch 1/29 | Batch 4700/7689 | Loss: 0.238690 | LR: 1.07e-05
