split,auroc,auprc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
test_balanced,0.6613447070121765,0.06112076714634895,0.5448205471038818,0.8362573385238647,0.5372331142425537,0.04493272304534912,0.8362573385238647,0.08528312295675278,0.11765029281377792
test_balanced,0.6613447070121765,0.06112076714634895,0.5448205471038818,0.8362573385238647,0.5372331142425537,0.04493272304534912,0.8362573385238647,0.08528312295675278,0.11765029281377792
test_balanced,0.6613447070121765,0.06112076714634895,0.5448205471038818,0.8362573385238647,0.5372331142425537,0.04493272304534912,0.8362573385238647,0.08528312295675278,0.11765029281377792
test_balanced,0.6613447070121765,0.06112076714634895,0.5448205471038818,0.8362573385238647,0.5372331142425537,0.04493272304534912,0.8362573385238647,0.08528312295675278,0.11765029281377792
