Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,5755.952378,0.6011280771812131,0.7025393695185764,0.723809003829956,0.7061106562614441,3.826933417976274e-06
1,5678.209185,0.46910928358236353,0.5807953253711371,0.831387460231781,0.8227198123931885,9.029593195761877e-06
2,5624.258225,0.3600007104448547,0.5157506656710328,0.8895261287689209,0.8863067626953125,1.6815903249157023e-05
3,5613.158799,0.2979856653080417,0.41006697244454426,0.9176747798919678,0.9129184484481812,2.600044107488904e-05
4,5609.697867,0.25633053124531163,0.3786794529917029,0.9329279065132141,0.9284010529518127,3.51849117494165e-05
5,5652.874808,0.22991874026645773,0.33647089935255353,0.9427205920219421,0.9372491240501404,4.29710305725963e-05
6,5636.611352,0.20960778946012332,0.3262733837472236,0.9493222236633301,0.9445177912712097,4.8173404154895004e-05
7,5628.09697,0.19499258105934242,0.3106483843153128,0.9522570371627808,0.9475110173225403,4.9999999998944545e-05
8,5609.151278,0.18094266128497222,0.30062042381931203,0.9568067789077759,0.9519631862640381,4.9879596130500345e-05
9,5622.525615,0.17012624366443224,0.30538239378663873,0.9585671424865723,0.954565167427063,4.9519589113803385e-05
10,5633.088002,0.15976438530946016,0.303574553037983,0.96124267578125,0.9571690559387207,4.892344601322431e-05
11,5646.257537,0.15116017097983828,0.29611020056246995,0.9618674516677856,0.9591629505157471,4.809690801270667e-05
12,5610.6791,0.14319873891412746,0.29317975102798455,0.9637711048126221,0.9604842066764832,4.704793512502708e-05
13,5650.136886,0.13618081499400012,0.2936781304770938,0.9637583494186401,0.9607088565826416,4.5786629532520804e-05
14,5639.698455,0.128736955114755,0.2827424689178349,0.9648830890655518,0.9619989991188049,4.432513829754345e-05
15,5673.758881,0.12159414503281257,0.28395470223821534,0.965660810470581,0.9631377458572388,4.267753637962022e-05
16,5677.784292,0.1151499384587698,0.28882672964559336,0.9653205275535583,0.9628964066505432,4.085969108589155e-05
17,5656.431973,0.10928652330238896,0.3061360488449572,0.9634174704551697,0.962033748626709,3.8889109260271376e-05
18,5745.156683,0.1029927888458553,0.30210302153189633,0.9635746479034424,0.9625053405761719,3.6784768682970004e-05
19,5684.615587,0.0962094562802227,0.3177559917232249,0.962783694267273,0.9621537923812866,3.456693530409642e-05
20,5687.769119,0.09002706512747083,0.3334255206100647,0.9597253799438477,0.9619742631912231,3.225696807148024e-05
