Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,2076.099845,0.8803289763045407,0.3347317201685848,0.2450559139251709,0.6916640996932983,1.1666666666666665e-05
1,2078.685741,0.2825476071409435,0.2097963903706449,0.7054852247238159,0.9017242789268494,2.333333333333333e-05
2,2078.540797,0.19417638545624974,0.16323463315757367,0.8110700845718384,0.9359301924705505,3.5e-05
3,2083.435058,0.15867056092398973,0.14908806569606659,0.8344981074333191,0.9431819915771484,1.1666666666666665e-05
4,2087.196411,0.14921137710882554,0.13974562347363478,0.8526036739349365,0.9496214985847473,2.333333333333333e-05
5,2077.081794,0.13669256282134848,0.1355303008445704,0.8617534041404724,0.9531947374343872,3.5e-05
6,2079.781198,0.12352112552089042,0.12032809531769294,0.8785277009010315,0.9594981670379639,3.4881671260484e-05
7,2077.595491,0.11199866503084323,0.11666159728099333,0.8866837024688721,0.9625185132026672,3.4528285235146915e-05
8,2086.877465,0.10377321838553563,0.11357034166222946,0.8915519714355469,0.9639747738838196,3.394462086375339e-05
9,2089.766377,0.09688160169917243,0.10989182024820537,0.8956373929977417,0.9653623700141907,3.313857120565971e-05
10,2093.591017,0.08958895140680403,0.1116726860920381,0.8974570035934448,0.9651908874511719,3.212103669972639e-05
11,2088.44906,0.08344101670368173,0.10725624856709225,0.9003469944000244,0.9669914245605469,3.090577775458211e-05
12,2084.42182,0.07821928354009572,0.11015459158052306,0.9009398818016052,0.9663792848587036,2.950922866270284e-05
13,2089.252642,0.07317619486904925,0.11249989102242833,0.9013340473175049,0.9649290442466736,2.7950275354798755e-05
14,2085.061448,0.06924699799258496,0.11094008479228001,0.900621235370636,0.9649432897567749,2.6249999999999998e-05
15,2086.518605,0.06558248051302262,0.1151052625627606,0.8968242406845093,0.9620085954666138,2.4431395905685243e-05
16,2095.919331,0.06146778464652457,0.1146679993003611,0.9017015695571899,0.9644805788993835,2.251905657244408e-05
17,2089.522151,0.05671298016916826,0.12292092923032455,0.8980252146720886,0.9604543447494507,2.0538843109171283e-05
18,2085.738433,0.05298866450132589,0.1239162351762799,0.8968338966369629,0.9595115184783936,1.8517534505933325e-05
19,2087.873367,0.04971001323238701,0.12387369037281125,0.8963669538497925,0.9597307443618774,1.6482465494066672e-05
20,2086.358885,0.04780235507647458,0.12953011348847773,0.8944047689437866,0.9586381316184998,1.4461156890828719e-05
21,2082.443597,0.044182253360740185,0.13255732932883277,0.8952674269676208,0.9584788680076599,1.2480943427555925e-05
