Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,7318.070293,0.5975786503787927,0.6733383491752916,0.7281896471977234,0.7119179964065552,3.826933417976274e-06
1,7139.823093,0.4689172671090369,0.5289873667736246,0.8396052718162537,0.8306291103363037,9.029593195761877e-06
2,7141.807299,0.3576368485747909,0.4700418608303506,0.8893119692802429,0.8842990398406982,1.6815903249157023e-05
3,7249.675603,0.29225179998295464,0.4186019096339267,0.9175182580947876,0.9142773151397705,2.600044107488904e-05
4,7202.516611,0.2525158467594826,0.3745001580425802,0.931159496307373,0.9270570278167725,3.51849117494165e-05
5,7149.114448,0.22831454064985734,0.3300206725055726,0.942022442817688,0.937207043170929,4.29710305725963e-05
6,7140.475207,0.20998787935854582,0.328112163940668,0.9465148448944092,0.9416749477386475,4.8173404154895004e-05
7,7172.228812,0.1937651451433357,0.3084397930575302,0.9535624384880066,0.9490504264831543,4.9999999998944545e-05
8,7164.90669,0.1794713545660898,0.3165496246353234,0.9542145133018494,0.9502169489860535,4.9879596130500345e-05
9,7206.238035,0.1659729590664577,0.29361196592031114,0.9579724073410034,0.9542020559310913,4.9519589113803385e-05
10,7240.892476,0.1554598971486206,0.30336833115788425,0.959303617477417,0.9559564590454102,4.892344601322431e-05
11,7188.191072,0.14527995493566356,0.308302995424092,0.9592828750610352,0.9568822979927063,4.809690801270667e-05
12,7129.225855,0.13696937955393257,0.30147703569492157,0.9593164324760437,0.9576488733291626,4.704793512502708e-05
13,7132.882369,0.12836661215742823,0.31364268765087006,0.9591723084449768,0.957883358001709,4.5786629532520804e-05
14,7146.873154,0.12034290309977805,0.3067606104285476,0.9600171446800232,0.9586970210075378,4.432513829754345e-05
15,7101.803946,0.11300074465770099,0.31704390051299447,0.9608401656150818,0.9602319002151489,4.267753637962022e-05
16,7113.055745,0.10590814424211714,0.32037673321673377,0.9597328901290894,0.9589988589286804,4.085969108589155e-05
17,7134.895292,0.09914261396848452,0.3247828294074945,0.9572559595108032,0.9586836099624634,3.8889109260271376e-05
18,7185.430613,0.09153540431866938,0.341409984288301,0.9549624919891357,0.9582317471504211,3.6784768682970004e-05
19,7149.821916,0.08480026605818838,0.3431774032497533,0.957815408706665,0.9597377181053162,3.456693530409642e-05
20,7114.912491,0.07892716724358607,0.36345279846136286,0.9529658555984497,0.9579066038131714,3.225696807148024e-05
