Epoch,Epoch Time,Train Loss,Val Loss,Val auprc,Val auroc,Learning Rate
0,7553.25628,0.6006470176470454,0.6586519564882151,0.72271728515625,0.7078587412834167,3.826933417976274e-06
1,7434.234879,0.4875526661405466,0.5576989474535863,0.8193325400352478,0.8089622855186462,9.029593195761877e-06
2,6721.103137,0.3794863521041595,0.46539448242896636,0.8805582523345947,0.8738454580307007,1.6815903249157023e-05
3,6733.059155,0.3060715825916542,0.4321658695103182,0.9101390838623047,0.9052993059158325,2.600044107488904e-05
4,6680.862361,0.2623778082408047,0.38374484482375437,0.9285951852798462,0.9239898920059204,3.51849117494165e-05
5,7325.723399,0.23518007202230837,0.3434664460802338,0.9390145540237427,0.9338929057121277,4.29710305725963e-05
6,7482.026012,0.21681841169959906,0.33398662909502663,0.945026695728302,0.9395147562026978,4.8173404154895004e-05
7,7505.408472,0.20085113099087568,0.31368923100137813,0.9504494667053223,0.9451004266738892,4.9999999998944545e-05
8,7389.456562,0.18716388318401064,0.31366128571115365,0.9540232419967651,0.9493816494941711,4.9879596130500345e-05
9,7319.909636,0.17436331429057456,0.29246022198893723,0.9574753046035767,0.9528948068618774,4.9519589113803385e-05
10,7340.925692,0.16499899041044652,0.2830629264038378,0.960354208946228,0.9562424421310425,4.892344601322431e-05
11,7299.452989,0.1563118368438478,0.2891509042168983,0.9608431458473206,0.957348108291626,4.809690801270667e-05
12,7351.109995,0.14887354754022025,0.28932033551425634,0.9622699618339539,0.9588595032691956,4.704793512502708e-05
13,7302.802539,0.14119304518118775,0.2946971331462074,0.962512731552124,0.9593905210494995,4.5786629532520804e-05
14,7361.099335,0.13568117249671974,0.2838466241549979,0.9640657305717468,0.9610087275505066,4.432513829754345e-05
15,7336.036575,0.12917349305833215,0.2879599621392123,0.9636014699935913,0.9610079526901245,4.267753637962022e-05
16,7341.348362,0.12321353805983123,0.29941051982602396,0.9639351963996887,0.9614036083221436,4.085969108589155e-05
17,7356.998735,0.11758016376541781,0.2895603835370735,0.9649582505226135,0.9626076221466064,3.8889109260271376e-05
18,7339.567017,0.11143172578748858,0.29749830859998233,0.9638038873672485,0.9617165327072144,3.6784768682970004e-05
19,7354.152563,0.10586530221259613,0.30087108420665837,0.9632326364517212,0.9613907337188721,3.456693530409642e-05
20,7348.702406,0.10067050434896205,0.31628630667961316,0.9618718028068542,0.9605588912963867,3.225696807148024e-05
21,7351.364808,0.09499839759383161,0.3199956241887027,0.9621801376342773,0.9608671069145203,2.9877113232328088e-05
22,7354.050862,0.08994631144816655,0.3225462552529779,0.9609634280204773,0.9602445363998413,2.7450290089702e-05
